ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	contrast	ontology
GO:0003333	amino acid transmembrane transport	16/3216	25/11533	0.000176440015336832	0.00619061088293883	0.00570948361788695	AT2G33820/AT2G38120/AT5G49630/AT5G46800/AT4G25760/AT5G04770/AT2G39510/AT3G30390/AT2G40420/AT1G79900/AT3G54110/AT5G57685/AT2G34960/AT5G64290/AT2G42005/AT5G09220	16	797:d7	BP
GO:0060918	auxin transport	41/3216	89/11533	0.000183314809746246	0.00632280742090864	0.00583140599067896	AT2G38120/AT1G73590/AT5G57090/AT2G36910/AT1G17500/AT1G12110/AT3G53480/AT1G54200/AT1G78570/AT2G34650/AT5G13930/AT5G03540/AT4G09160/AT1G75500/AT1G78100/AT5G14090/AT1G69160/AT1G70940/AT4G38430/AT2G01940/AT4G30960/AT5G13750/AT3G28860/AT1G59870/AT4G33090/AT5G01990/AT3G51670/AT5G19530/AT1G10030/AT1G17140/AT3G14370/AT5G56750/AT4G02450/AT3G15380/AT5G47750/AT2G01420/AT1G68710/AT1G14350/AT2G26260/AT5G16530/AT1G76520	41	797:d7	BP
GO:0044550	secondary metabolite biosynthetic process	46/3216	103/11533	0.000189445208711145	0.00642534999545298	0.00592597907249071	AT5G05340/AT2G38470/AT3G11980/AT2G37040/AT4G33790/AT1G05850/AT1G61810/AT1G32100/AT4G23690/AT4G31940/AT5G60020/AT2G41760/AT5G05980/AT1G04220/AT5G13930/AT5G05170/AT3G12900/AT2G38080/AT1G17840/AT4G39330/AT5G54160/AT5G48930/AT4G22680/AT2G30490/AT5G03260/AT4G34050/AT3G53260/AT4G39410/AT4G36220/AT4G31500/AT1G15950/AT3G56400/AT1G18590/AT2G40890/AT5G23190/AT4G12350/AT3G11670/AT4G27260/AT1G64670/AT4G13430/AT5G13580/AT3G19450/AT1G64160/AT1G61590/AT4G38620/AT4G01070	46	797:d7	BP
GO:1905039	carboxylic acid transmembrane transport	21/3216	37/11533	0.000207990307429318	0.0069386930429289	0.00639942567983563	AT2G33820/AT2G38120/AT2G26900/AT5G49630/AT5G46800/AT4G25760/AT5G04770/AT4G00370/AT2G22500/AT2G39510/AT3G30390/AT2G40420/AT5G20090/AT1G79900/AT3G54110/AT5G57685/AT4G22840/AT2G34960/AT5G64290/AT2G42005/AT5G09220	21	797:d7	BP
GO:0097305	response to alcohol	132/3216	364/11533	0.000249317724778155	0.00808500335933608	0.0074566460570005	AT5G59320/AT3G08590/AT2G47770/AT3G63150/AT4G21410/AT3G05700/AT2G29630/AT2G30020/AT5G40010/AT2G33150/AT3G07360/AT3G49260/AT3G08040/AT2G33380/AT3G58490/AT5G25610/AT3G51550/AT4G33360/AT5G62000/AT1G58340/AT5G10970/AT2G37220/AT3G24500/AT1G05470/AT1G55020/AT1G10930/AT2G22570/AT1G53300/AT5G59310/AT1G54160/AT1G15520/AT5G58560/AT5G17640/AT2G46270/AT5G01520/AT3G55610/AT2G05710/AT1G61660/AT3G46550/AT5G59010/AT4G19810/AT5G20270/AT4G29100/AT1G17840/AT5G42900/AT1G52920/AT1G77120/AT1G12420/AT1G64060/AT1G01360/AT5G10720/AT3G18490/AT4G35790/AT3G50980/AT3G54770/AT3G11050/AT2G40330/AT1G62660/AT1G15100/AT1G56600/AT2G40340/AT1G32080/AT2G29940/AT2G36270/AT1G24020/AT3G47620/AT5G57050/AT2G17800/AT3G57870/AT3G29575/AT5G62470/AT1G45249/AT3G48360/AT5G50720/AT5G23720/AT3G15730/AT5G46050/AT2G38310/AT1G75750/AT2G36690/AT5G48310/AT1G54100/AT4G32551/AT3G17980/AT3G03450/AT2G32020/AT1G15380/AT5G59550/AT4G22330/AT5G01820/AT5G20720/AT1G56580/AT3G49210/AT1G12480/AT5G13180/AT1G70810/AT5G13530/AT1G13740/AT4G37790/AT5G67300/AT5G66880/AT1G69260/AT1G14350/AT3G09770/AT5G11260/AT5G51760/AT1G16310/AT1G64670/AT1G62810/AT2G33590/AT1G48590/AT3G18040/AT1G07430/AT5G05700/AT3G53110/AT2G46680/AT3G26790/AT1G24190/AT2G17840/AT5G04500/AT4G33950/AT3G50310/AT5G62880/AT1G27730/AT4G34220/AT4G34000/AT1G61210/AT4G18010/AT4G20940/AT5G08490/AT5G13170/AT2G03440	132	797:d7	BP
GO:0000226	microtubule cytoskeleton organization	53/3216	124/11533	0.000254116151498321	0.00808500335933608	0.0074566460570005	AT3G08670/AT5G19780/AT3G58650/AT5G64740/AT4G22860/AT4G32330/AT1G49890/AT3G16630/AT3G16640/AT3G22190/AT3G23090/AT5G49720/AT4G18830/AT4G21270/AT5G54670/AT5G07590/AT5G55230/AT3G61650/AT4G32830/AT2G40070/AT5G23860/AT5G12250/AT1G27850/AT3G54870/AT5G51600/AT1G14690/AT1G50010/AT2G22125/AT1G26355/AT5G14790/AT5G47820/AT5G23720/AT3G23670/AT4G09550/AT3G06030/AT1G75780/AT1G19835/AT3G20860/AT5G26910/AT4G15830/AT3G44050/AT5G65930/AT5G03340/AT2G01910/AT4G03260/AT3G01450/AT1G75640/AT3G19050/AT2G44190/AT1G61210/AT4G18570/AT4G14960/AT1G27920	53	797:d7	BP
GO:0009063	cellular amino acid catabolic process	34/3216	71/11533	0.00025708663537782	0.00808500335933608	0.0074566460570005	AT1G03090/AT5G09300/AT3G10050/AT2G20340/AT5G62530/AT2G37040/AT4G33150/AT5G54080/AT4G16800/AT3G60510/AT4G31810/AT3G47340/AT5G07440/AT2G03800/AT1G21400/AT5G26780/AT5G65940/AT1G79440/AT2G35120/AT1G08630/AT3G45300/AT3G22200/AT3G53260/AT1G72330/AT4G13360/AT5G43430/AT5G38710/AT4G33010/AT4G13930/AT1G55510/AT1G06570/AT4G34030/AT2G16500/AT5G46180	34	797:d7	BP
GO:0009737	response to abscisic acid	130/3216	358/11533	0.000259299585936976	0.00808500335933608	0.0074566460570005	AT5G59320/AT3G08590/AT2G47770/AT3G63150/AT4G21410/AT3G05700/AT2G30020/AT5G40010/AT2G33150/AT3G07360/AT3G49260/AT3G08040/AT2G33380/AT3G58490/AT5G25610/AT3G51550/AT4G33360/AT5G62000/AT1G58340/AT5G10970/AT2G37220/AT3G24500/AT1G05470/AT1G55020/AT1G10930/AT2G22570/AT1G53300/AT5G59310/AT1G54160/AT1G15520/AT5G58560/AT5G17640/AT2G46270/AT5G01520/AT3G55610/AT2G05710/AT1G61660/AT3G46550/AT5G59010/AT4G19810/AT5G20270/AT4G29100/AT1G17840/AT5G42900/AT1G52920/AT1G77120/AT1G12420/AT1G64060/AT1G01360/AT5G10720/AT3G18490/AT4G35790/AT3G50980/AT3G54770/AT3G11050/AT2G40330/AT1G62660/AT1G15100/AT1G56600/AT2G40340/AT1G32080/AT2G29940/AT2G36270/AT1G24020/AT3G47620/AT5G57050/AT2G17800/AT3G57870/AT3G29575/AT5G62470/AT1G45249/AT3G48360/AT5G50720/AT5G23720/AT3G15730/AT5G46050/AT2G38310/AT1G75750/AT2G36690/AT5G48310/AT1G54100/AT3G17980/AT3G03450/AT2G32020/AT1G15380/AT5G59550/AT4G22330/AT5G01820/AT5G20720/AT1G56580/AT3G49210/AT1G12480/AT5G13180/AT1G70810/AT5G13530/AT1G13740/AT4G37790/AT5G67300/AT5G66880/AT1G69260/AT1G14350/AT3G09770/AT5G11260/AT5G51760/AT1G16310/AT1G64670/AT1G62810/AT2G33590/AT1G48590/AT3G18040/AT1G07430/AT5G05700/AT3G53110/AT2G46680/AT3G26790/AT1G24190/AT2G17840/AT5G04500/AT4G33950/AT3G50310/AT5G62880/AT1G27730/AT4G34220/AT4G34000/AT1G61210/AT4G18010/AT4G20940/AT5G08490/AT5G13170/AT2G03440	130	797:d7	BP
GO:0040007	growth	159/3216	450/11533	0.000262216325167656	0.00808500335933608	0.0074566460570005	AT1G03010/AT1G03170/AT3G63430/AT1G48100/AT2G37620/AT2G39700/AT1G79620/AT5G16490/AT2G03090/AT4G32410/AT2G25790/AT3G51550/AT1G17500/AT1G74160/AT5G07830/AT5G64740/AT3G52770/AT2G36880/AT1G77450/AT3G63530/AT1G05850/AT5G19740/AT4G29140/AT5G51350/AT4G30410/AT5G28680/AT3G07880/AT5G54380/AT3G62720/AT1G31420/AT3G46290/AT1G21270/AT4G12420/AT5G25810/AT3G16640/AT3G22190/AT3G23090/AT1G52150/AT1G69530/AT5G49720/AT5G05980/AT1G54560/AT2G34650/AT5G46220/AT4G18830/AT4G00150/AT3G56950/AT3G46550/AT5G01180/AT5G23530/AT2G24260/AT2G25180/AT1G03840/AT5G03540/AT1G75500/AT5G55230/AT5G56040/AT1G34110/AT2G45190/AT3G61650/AT3G19820/AT1G44900/AT2G41970/AT3G57550/AT2G26330/AT4G12770/AT2G40070/AT3G05640/AT1G30755/AT2G25600/AT5G60660/AT1G78580/AT5G60910/AT5G60920/AT2G40610/AT5G51670/AT1G27850/AT1G70940/AT3G22200/AT4G38430/AT3G54870/AT1G65680/AT1G68090/AT5G35700/AT4G27060/AT4G30160/AT4G40060/AT5G53460/AT2G22125/AT4G20270/AT3G49720/AT5G15470/AT1G70170/AT1G70140/AT1G64980/AT2G20370/AT3G57670/AT4G28190/AT1G75750/AT5G19530/AT4G22970/AT2G23950/AT1G55180/AT4G32551/AT4G02450/AT3G51160/AT3G15380/AT4G26690/AT3G05580/AT3G05500/AT5G58270/AT1G03060/AT4G05530/AT4G30520/AT3G04690/AT2G06850/AT5G02260/AT1G70370/AT5G13530/AT1G68530/AT5G65700/AT1G71820/AT1G70710/AT1G60420/AT1G75780/AT1G32310/AT2G37540/AT4G25420/AT1G31650/AT2G35350/AT1G04160/AT5G56320/AT3G51300/AT3G03220/AT3G01040/AT1G79500/AT5G63220/AT3G12090/AT5G01270/AT3G27960/AT3G01470/AT4G03260/AT2G20000/AT5G15580/AT3G50310/AT5G05690/AT5G09810/AT5G50100/AT1G27730/AT3G08970/AT1G61210/AT1G68460/AT4G17810/AT5G11460/AT3G45970/AT1G20330/AT4G28250/AT1G60800/AT1G10550	159	797:d7	BP
GO:0009755	hormone-mediated signaling pathway	151/3216	425/11533	0.000278539105539165	0.00844671820865269	0.00779024883798151	AT2G40940/AT3G62980/AT3G22810/AT1G73590/AT2G30020/AT3G51770/AT1G35710/AT2G33150/AT3G49260/AT2G01950/AT2G36830/AT5G57090/AT4G10100/AT2G36910/AT3G51550/AT1G15360/AT4G31550/AT4G33360/AT1G19640/AT1G77220/AT5G49980/AT3G61460/AT5G10970/AT3G24500/AT4G30410/AT1G54200/AT3G50700/AT4G08850/AT1G78570/AT1G78700/AT1G53300/AT5G54380/AT3G46290/AT5G40990/AT1G54160/AT1G04250/AT1G15520/AT4G24210/AT3G46110/AT4G28720/AT2G34650/AT4G00220/AT5G01520/AT4G37260/AT2G38240/AT3G46550/AT5G59010/AT2G25180/AT5G20270/AT1G03840/AT5G06600/AT5G25900/AT1G75500/AT1G52920/AT1G34110/AT1G78100/AT1G64060/AT1G01360/AT4G16340/AT5G10720/AT1G55610/AT5G20990/AT1G42540/AT3G16360/AT4G35790/AT1G74670/AT2G40330/AT5G20480/AT1G69160/AT1G70940/AT1G15100/AT3G11180/AT2G29940/AT1G24020/AT1G75080/AT5G57050/AT3G15880/AT2G17800/AT4G20270/AT3G51040/AT5G62470/AT1G45249/AT5G38790/AT3G48100/AT3G48360/AT3G15730/AT1G59870/AT3G12500/AT1G78080/AT1G71830/AT4G02780/AT3G56400/AT2G38310/AT5G05600/AT1G15550/AT4G02450/AT3G17980/AT1G50640/AT1G16540/AT3G03450/AT1G15380/AT3G63010/AT5G20720/AT4G30610/AT1G19180/AT1G12820/AT1G70810/AT2G01420/AT1G20930/AT5G48170/AT5G13530/AT1G71020/AT5G65700/AT4G37790/AT5G67300/AT5G66880/AT1G69260/AT2G41370/AT3G11670/AT3G09770/AT5G11260/AT5G25190/AT4G25420/AT1G16310/AT1G62810/AT2G44840/AT1G48590/AT3G18040/AT5G16530/AT3G23240/AT3G12090/AT1G07430/AT2G46680/AT5G01270/AT3G26790/AT5G65670/AT4G33950/AT3G50310/AT5G63310/AT5G62880/AT4G33800/AT4G34220/AT4G34000/AT5G36890/AT1G63500/AT2G46370/AT1G79460/AT1G63260/AT4G20940/AT2G42580/AT2G03440	151	797:d7	BP
GO:0071456	cellular response to hypoxia	57/3216	136/11533	0.000282249060534832	0.00844671820865269	0.00779024883798151	AT3G07350/AT5G47910/AT5G64260/AT3G24500/AT4G30440/AT4G30380/AT2G26560/AT5G12020/AT3G13310/AT2G26150/AT5G42050/AT2G46500/AT3G24715/AT2G47730/AT3G22550/AT4G01250/AT1G09070/AT5G58070/AT4G31970/AT1G77120/AT5G47060/AT2G47520/AT4G10265/AT1G19250/AT2G36460/AT2G22500/AT1G28760/AT3G10020/AT1G23710/AT3G50440/AT3G02550/AT1G74310/AT3G56400/AT4G33070/AT4G34131/AT1G30040/AT1G53840/AT1G78850/AT3G10040/AT1G54050/AT1G25550/AT1G13260/AT5G42200/AT3G49780/AT5G37670/AT2G33590/AT4G10250/AT5G03380/AT5G54470/AT4G32480/AT3G03270/AT5G24590/AT1G27730/AT2G41010/AT5G54960/AT1G68620/AT1G14540	57	797:d7	BP
GO:0046777	protein autophosphorylation	60/3216	145/11533	0.000298863214823695	0.00881429916182926	0.00812926181587563	AT3G09010/AT2G20300/AT2G38910/AT3G51550/AT1G62400/AT1G07650/AT5G39000/AT1G56130/AT1G51170/AT5G28680/AT5G54380/AT3G46290/AT2G46500/AT3G50530/AT1G56720/AT1G11050/AT4G32300/AT5G50860/AT3G59110/AT5G10720/AT4G38230/AT1G56120/AT5G66210/AT1G70530/AT1G08650/AT5G24010/AT5G38990/AT2G01210/AT1G68330/AT2G30040/AT1G09970/AT2G39360/AT5G38210/AT2G23200/AT5G59700/AT1G01540/AT3G13690/AT1G71830/AT3G24550/AT3G14840/AT2G43850/AT1G29750/AT3G04690/AT3G06030/AT2G03890/AT1G76040/AT1G20930/AT1G70520/AT5G66850/AT1G14390/AT3G03770/AT4G00720/AT1G75820/AT1G16130/AT2G17890/AT4G03260/AT2G17520/AT4G33950/AT3G50310/AT5G13160	60	797:d7	BP
GO:0010143	cutin biosynthetic process	12/3216	17/11533	0.000307954873398685	0.0089526881052332	0.00825689532736625	AT1G15360/AT1G01610/AT4G01950/AT1G49430/AT3G05600/AT1G64670/AT4G00400/AT3G54320/AT1G06520/AT5G23940/AT2G38110/AT5G15310	12	797:d7	BP
GO:0036293	response to decreased oxygen levels	64/3216	157/11533	0.000315250194245719	0.00903569218718364	0.00833344842609514	AT3G07350/AT5G57090/AT5G47910/AT5G64260/AT3G24500/AT4G30440/AT4G30380/AT2G26560/AT5G12020/AT3G13310/AT2G26150/AT5G42050/AT2G46500/AT3G24715/AT3G62410/AT2G47730/AT3G22550/AT4G01250/AT1G09070/AT5G58070/AT4G31970/AT1G77120/AT5G47060/AT2G47520/AT4G10265/AT1G19250/AT2G36460/AT2G22500/AT1G28760/AT3G10020/AT1G23710/AT3G50440/AT1G76560/AT4G27780/AT3G02550/AT1G74310/AT1G72330/AT3G56400/AT4G33070/AT4G34131/AT1G30040/AT1G53840/AT4G32551/AT1G78850/AT3G10040/AT1G54050/AT1G25550/AT1G13260/AT5G42200/AT3G49780/AT5G37670/AT2G33590/AT4G10250/AT5G03380/AT5G54470/AT4G32480/AT3G03270/AT3G28910/AT5G24590/AT1G27730/AT2G41010/AT5G54960/AT1G68620/AT1G14540	64	797:d7	BP
GO:0009734	auxin-activated signaling pathway	33/3216	69/11533	0.000324611654492672	0.00917478773461926	0.00846173362515254	AT3G62980/AT3G22810/AT1G73590/AT2G01950/AT5G57090/AT4G10100/AT2G36910/AT5G49980/AT1G54200/AT1G78570/AT1G04250/AT3G46110/AT2G34650/AT4G37260/AT1G75500/AT4G16340/AT5G20990/AT1G69160/AT1G70940/AT2G17800/AT3G48360/AT1G59870/AT1G16540/AT1G12820/AT2G01420/AT5G67300/AT5G16530/AT3G12090/AT5G01270/AT5G65670/AT5G63310/AT1G63260/AT2G42580	33	797:d7	BP
GO:0009914	hormone transport	41/3216	91/11533	0.000329793692504133	0.0091935638937796	0.0084790505224927	AT2G38120/AT1G73590/AT5G57090/AT2G36910/AT1G17500/AT1G12110/AT3G53480/AT1G54200/AT1G78570/AT2G34650/AT5G13930/AT5G03540/AT4G09160/AT1G75500/AT1G78100/AT5G14090/AT1G69160/AT1G70940/AT4G38430/AT2G01940/AT4G30960/AT5G13750/AT3G28860/AT1G59870/AT4G33090/AT5G01990/AT3G51670/AT5G19530/AT1G10030/AT1G17140/AT3G14370/AT5G56750/AT4G02450/AT3G15380/AT5G47750/AT2G01420/AT1G68710/AT1G14350/AT2G26260/AT5G16530/AT1G76520	41	797:d7	BP
GO:0046394	carboxylic acid biosynthetic process	122/3216	335/11533	0.000346686302783076	0.00947808019159569	0.00874145453594471	AT1G11790/AT2G28630/AT5G05580/AT2G33150/AT4G13840/AT2G33380/AT1G52340/AT3G10050/AT3G15850/AT1G19440/AT1G19640/AT1G22410/AT1G62640/AT2G37040/AT4G05160/AT3G23820/AT4G33150/AT4G30440/AT2G26560/AT1G55020/AT2G16280/AT2G26640/AT1G17745/AT5G15490/AT3G47340/AT4G26260/AT1G04220/AT4G21070/AT5G67030/AT1G01120/AT2G45790/AT3G55610/AT3G12120/AT1G61850/AT3G45770/AT1G07380/AT2G26250/AT1G54580/AT5G49460/AT4G31000/AT4G26850/AT5G26780/AT4G22680/AT1G19250/AT1G10670/AT4G23850/AT1G08630/AT5G17920/AT1G08250/AT2G39770/AT3G22200/AT3G55360/AT1G10070/AT1G55920/AT1G15780/AT1G08510/AT2G18950/AT3G53260/AT5G53460/AT3G06350/AT5G17990/AT5G62470/AT4G19710/AT4G31500/AT5G63380/AT1G79900/AT5G27200/AT5G11540/AT1G76690/AT3G22400/AT5G64370/AT4G34200/AT5G48220/AT1G49430/AT2G24300/AT3G01120/AT3G14440/AT3G13110/AT1G16540/AT1G09795/AT1G74040/AT4G29840/AT4G29010/AT1G14810/AT5G22070/AT3G55870/AT1G68530/AT1G67080/AT5G23190/AT4G12350/AT3G11670/AT3G45140/AT5G52100/AT1G64670/AT5G28840/AT2G16370/AT4G13430/AT4G13930/AT2G43360/AT5G38530/AT1G04020/AT5G04530/AT5G34930/AT5G52920/AT4G11640/AT3G26790/AT5G10920/AT3G28910/AT4G33950/AT1G29900/AT1G74910/AT5G35630/AT5G43850/AT4G33510/AT2G46760/AT2G05990/AT3G58610/AT3G25900/AT5G37600/AT3G02870/AT5G46180/AT2G03440	122	797:d7	BP
GO:0001101	response to acid chemical	105/3216	282/11533	0.000349314994776254	0.00947808019159569	0.00874145453594471	AT5G59320/AT4G02280/AT1G02930/AT3G05700/AT2G38470/AT5G40010/AT2G37170/AT2G33380/AT4G35290/AT1G52340/AT5G06530/AT5G25610/AT1G15360/AT4G00430/AT1G12110/AT2G37040/AT1G05850/AT3G24500/AT1G32560/AT3G23250/AT3G16640/AT5G59310/AT3G12490/AT1G54160/AT1G15520/AT2G30580/AT3G46970/AT5G67030/AT2G35930/AT1G61660/AT5G06760/AT5G58070/AT2G25180/AT1G76080/AT2G29120/AT1G77120/AT2G47520/AT4G24020/AT3G05640/AT3G18490/AT1G42540/AT3G50980/AT3G54770/AT1G62660/AT1G56600/AT1G68090/AT1G32080/AT2G36270/AT2G29130/AT1G02730/AT5G57050/AT4G30960/AT2G21620/AT2G22125/AT5G13750/AT5G65730/AT5G62470/AT1G45249/AT5G50720/AT1G59870/AT1G78080/AT5G46050/AT2G47800/AT1G02820/AT3G56400/AT1G58440/AT4G39090/AT1G54100/AT4G32551/AT3G14440/AT3G20660/AT3G05500/AT5G59550/AT5G01820/AT2G05620/AT3G49210/AT1G12480/AT3G29320/AT1G13740/AT4G37790/AT5G67300/AT5G64010/AT5G66880/AT5G38710/AT1G14350/AT3G45140/AT1G64670/AT2G33590/AT1G19490/AT2G46680/AT2G17840/AT1G05260/AT4G03260/AT4G33950/AT3G50310/AT1G05200/AT1G27730/AT4G34220/AT4G34000/AT2G41010/AT2G33860/AT1G01470/AT1G10370/AT5G40390/AT5G08490	105	797:d7	BP
GO:0071495	cellular response to endogenous stimulus	169/3216	485/11533	0.000369488291189721	0.00989353516540898	0.00912462081982372	AT2G40940/AT3G62980/AT3G22810/AT1G73590/AT2G30020/AT3G51770/AT1G35710/AT2G33150/AT3G07360/AT3G49260/AT2G01950/AT2G36830/AT5G57090/AT4G35290/AT4G10100/AT2G36910/AT3G51550/AT1G15360/AT4G31550/AT4G33360/AT1G19640/AT1G77220/AT5G49980/AT3G61460/AT5G10970/AT4G32330/AT3G24500/AT3G53480/AT4G30410/AT1G54200/AT3G50700/AT1G10930/AT4G08850/AT1G78570/AT1G78700/AT1G53300/AT5G54380/AT3G46290/AT1G53885/AT5G40990/AT1G54160/AT1G04250/AT1G15520/AT4G24210/AT3G46110/AT4G28720/AT2G34650/AT4G00220/AT5G01520/AT4G37260/AT2G38240/AT1G61660/AT3G46550/AT5G59010/AT2G25180/AT5G20270/AT1G03840/AT5G06600/AT2G29120/AT4G09160/AT5G25900/AT1G75500/AT1G52920/AT1G34110/AT1G78100/AT1G64060/AT1G64625/AT1G01360/AT4G16340/AT5G10720/AT1G55610/AT5G20990/AT1G42540/AT3G16360/AT4G35790/AT1G74670/AT2G40330/AT1G62660/AT5G20480/AT1G69160/AT1G70940/AT1G15100/AT3G11180/AT2G29940/AT1G21410/AT1G24020/AT1G75080/AT5G57050/AT3G15880/AT2G17800/AT4G20270/AT3G51040/AT2G23770/AT5G62470/AT1G45249/AT5G38790/AT3G48100/AT3G48360/AT3G15730/AT1G59870/AT3G12500/AT1G78080/AT1G71830/AT4G02780/AT3G56400/AT3G51670/AT2G38310/AT5G05600/AT1G15550/AT2G23950/AT4G02450/AT3G17980/AT1G50640/AT1G16540/AT3G03450/AT1G15380/AT3G63010/AT5G20720/AT4G30610/AT1G19180/AT1G12820/AT1G70810/AT2G01420/AT1G20930/AT5G48170/AT5G13530/AT1G71020/AT5G65700/AT4G37790/AT5G67300/AT5G66880/AT1G69260/AT2G41370/AT3G11670/AT3G09770/AT5G11260/AT5G25190/AT4G25420/AT1G16310/AT1G62810/AT2G44840/AT1G48590/AT3G18040/AT5G16530/AT3G23240/AT3G12090/AT1G07430/AT2G46680/AT5G01270/AT3G26790/AT5G65670/AT4G33950/AT3G50310/AT5G63310/AT5G50915/AT5G62880/AT1G05200/AT4G33800/AT4G34220/AT4G34000/AT5G36890/AT1G63500/AT2G46370/AT1G79460/AT1G63260/AT4G20940/AT2G42580/AT5G13170/AT2G03440	169	797:d7	BP
GO:0070482	response to oxygen levels	64/3216	158/11533	0.000387680871018251	0.0102123947680526	0.0094186990153564	AT3G07350/AT5G57090/AT5G47910/AT5G64260/AT3G24500/AT4G30440/AT4G30380/AT2G26560/AT5G12020/AT3G13310/AT2G26150/AT5G42050/AT2G46500/AT3G24715/AT3G62410/AT2G47730/AT3G22550/AT4G01250/AT1G09070/AT5G58070/AT4G31970/AT1G77120/AT5G47060/AT2G47520/AT4G10265/AT1G19250/AT2G36460/AT2G22500/AT1G28760/AT3G10020/AT1G23710/AT3G50440/AT1G76560/AT4G27780/AT3G02550/AT1G74310/AT1G72330/AT3G56400/AT4G33070/AT4G34131/AT1G30040/AT1G53840/AT4G32551/AT1G78850/AT3G10040/AT1G54050/AT1G25550/AT1G13260/AT5G42200/AT3G49780/AT5G37670/AT2G33590/AT4G10250/AT5G03380/AT5G54470/AT4G32480/AT3G03270/AT3G28910/AT5G24590/AT1G27730/AT2G41010/AT5G54960/AT1G68620/AT1G14540	64	797:d7	BP
GO:0060560	developmental growth involved in morphogenesis	97/3216	258/11533	0.000391433312976954	0.0102123947680526	0.0094186990153564	AT1G03010/AT3G63430/AT2G37620/AT2G39700/AT1G79620/AT5G16490/AT2G03090/AT2G25790/AT1G74160/AT5G07830/AT2G36880/AT1G77450/AT5G28680/AT3G07880/AT5G54380/AT3G62720/AT1G31420/AT3G46290/AT1G21270/AT4G12420/AT3G16640/AT3G23090/AT1G69530/AT5G49720/AT5G05980/AT1G54560/AT2G34650/AT5G46220/AT4G00150/AT3G56950/AT5G01180/AT5G23530/AT2G24260/AT5G03540/AT1G75500/AT5G56040/AT3G61650/AT3G19820/AT2G41970/AT2G25600/AT5G60660/AT5G60910/AT2G40610/AT1G70940/AT3G22200/AT4G38430/AT3G54870/AT1G65680/AT1G68090/AT5G35700/AT4G27060/AT4G30160/AT3G49720/AT5G15470/AT1G70140/AT1G64980/AT2G20370/AT3G57670/AT1G75750/AT5G19530/AT4G22970/AT4G32551/AT3G51160/AT3G15380/AT4G26690/AT3G05580/AT1G03060/AT4G05530/AT3G04690/AT2G06850/AT5G02260/AT1G68530/AT1G71820/AT1G60420/AT1G75780/AT2G37540/AT4G25420/AT1G31650/AT2G35350/AT1G04160/AT5G56320/AT3G51300/AT3G03220/AT3G01040/AT1G79500/AT5G63220/AT3G27960/AT2G20000/AT5G15580/AT3G50310/AT5G05690/AT5G09810/AT3G08970/AT1G61210/AT4G17810/AT3G45970/AT4G28250	97	797:d7	BP
GO:0045492	xylan biosynthetic process	18/3216	31/11533	0.00040272286258071	0.0103739370297689	0.00956768639548841	AT5G22940/AT2G37090/AT2G28110/AT1G09610/AT5G67210/AT1G33800/AT2G28760/AT4G33330/AT1G19300/AT4G24910/AT3G18660/AT3G55990/AT5G67230/AT2G38320/AT5G54690/AT3G06550/AT1G73140/AT5G01360	18	797:d7	BP
GO:0009624	response to nematode	29/3216	59/11533	0.000413551269813153	0.0105197104258721	0.00970213044837963	AT2G38120/AT2G36910/AT1G58340/AT5G54800/AT1G69850/AT2G22840/AT5G52450/AT5G57110/AT5G17520/AT5G04770/AT3G61650/AT5G53550/AT3G27400/AT2G40460/AT5G51600/AT1G61800/AT4G24780/AT2G38290/AT3G14310/AT2G47800/AT4G32551/AT2G01340/AT3G17700/AT5G14940/AT5G13580/AT5G64290/AT1G73260/AT2G21050/AT5G44370	29	797:d7	BP
GO:0009809	lignin biosynthetic process	22/3216	41/11533	0.000435087117374504	0.0109308923932977	0.010081355819087	AT5G05340/AT1G05850/AT1G61810/AT5G60020/AT5G05980/AT5G05170/AT2G38080/AT4G39330/AT5G54160/AT5G48930/AT4G22680/AT5G03260/AT4G34050/AT4G39410/AT4G36220/AT1G15950/AT2G40890/AT4G12350/AT3G11670/AT3G19450/AT1G61590/AT4G01070	22	797:d7	BP
GO:0009926	auxin polar transport	34/3216	73/11533	0.000492472341339699	0.0119891671425226	0.0110573826536236	AT2G38120/AT1G73590/AT5G57090/AT2G36910/AT1G17500/AT1G12110/AT3G53480/AT2G34650/AT5G13930/AT5G03540/AT4G09160/AT1G78100/AT5G14090/AT1G70940/AT4G38430/AT2G01940/AT4G30960/AT5G13750/AT3G28860/AT1G59870/AT4G33090/AT3G51670/AT5G19530/AT1G10030/AT1G17140/AT3G14370/AT5G56750/AT4G02450/AT3G15380/AT5G47750/AT2G01420/AT1G68710/AT1G14350/AT5G16530	34	797:d7	BP
GO:0006833	water transport	14/3216	22/11533	0.000494884540526732	0.0119891671425226	0.0110573826536236	AT2G36830/AT2G37170/AT5G06530/AT4G00430/AT3G24715/AT4G01470/AT2G26330/AT5G60660/AT3G54820/AT3G16240/AT2G16850/AT3G04090/AT1G64670/AT4G35100	14	797:d7	BP
GO:0042044	fluid transport	14/3216	22/11533	0.000494884540526732	0.0119891671425226	0.0110573826536236	AT2G36830/AT2G37170/AT5G06530/AT4G00430/AT3G24715/AT4G01470/AT2G26330/AT5G60660/AT3G54820/AT3G16240/AT2G16850/AT3G04090/AT1G64670/AT4G35100	14	797:d7	BP
