gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110921855	144.256354757531	10.4834696117869	0.849031869970141	12.3475572385235	5.02130065604384e-35	3.47444304544076e-33
LOC110873592	162.099178672237	-7.20277395339396	0.583659622432243	-12.3407096817463	5.467184779277631e-35	3.77598883814537e-33
LOC110890158	145.452961550138	10.4976678780173	0.851000762498323	12.3356738802428	5.819995312843861e-35	4.01225975213623e-33
LOC110929239	107.005913387591	2.17024982496403	0.176152464905468	12.3202921181301	7.04386739667963e-35	4.84706125234017e-33
LOC110882037	152.406462517527	-8.24870347172046	0.669726535747787	-12.3165247775502	7.38068853327234e-35	5.06951733127554e-33
LOC110917308	90.7513990338759	-6.92880807014586	0.562884559633344	-12.3094655050748	8.05548892338036e-35	5.52287861461209e-33
LOC110873759	545.920605289342	1.4362413372016	0.116918577534199	12.284115728157	1.10243857059268e-34	7.544549442699549e-33
LOC118481171	218.5231480932	10.886530918557	0.886297091427884	12.2831621855129	1.11551280357851e-34	7.62009238853247e-33
LOC110891189	156.873613218065	-4.91942845358368	0.400535664217249	-12.2821233989176	1.12993119917571e-34	7.704525411647289e-33
LOC110867209	180.423822137958	10.4599332396601	0.85173150607882	12.2807870379426	1.14875255261912e-34	7.818618737226189e-33
LOC110883962	57.1888056824103	-6.11841371175491	0.49846847954488	-12.2744244878658	1.24272315448491e-34	8.44284910435357e-33
LOC110912638	100.870981060737	-7.46384580037618	0.608123850814658	-12.2735620225673	1.2560354870788599e-34	8.51783196074457e-33
LOC110876233	57.400425467812	-5.62016900199608	0.458037964961222	-12.2700942540252	1.31100645297409e-34	8.87454169270021e-33
LOC110864618	56.0299218934769	-5.64673274569909	0.460270161443839	-12.2683007040596	1.34036886455312e-34	9.0569256454299e-33
LOC110867020	188.973729787041	9.07308051339679	0.739593676784796	12.2676556036009	1.35108886487541e-34	9.11291181400829e-33
LOC110878359	96.4712245005653	-7.7439323904197	0.631791657200997	-12.2570982097601	1.53913326990439e-34	1.0362574608921001e-32
LOC110872567	91.9111289420992	3.5680062829933	0.291249417337708	12.2506898575393	1.66572911669322e-34	1.11947762575034e-32
LOC110930307	57.5433958253364	3.52029225063492	0.287374798482302	12.2498293838794	1.6834971994930399e-34	1.12939129329431e-32
LOC110890606	152.826556969993	-2.34747934012789	0.191674117836889	-12.2472421765653	1.7380630386108699e-34	1.16391148099033e-32
LOC118480559	87.1965064382867	6.15235667457473	0.502748448410743	12.2374453745669	1.96108328110596e-34	1.31091413473072e-32
LOC110930479	193.87889576005	10.4360306017896	0.852939078491768	12.2353763181344	2.0117032333619e-34	1.34235470298876e-32
LOC110910602	200.444068067715	-2.33467239278473	0.190889363385997	-12.2305001775494	2.13619181801701e-34	1.42288620134606e-32
LOC110869089	1462.7024290984	1.50010557098914	0.122663750762082	12.229412207513	2.16499565218269e-34	1.43951060823813e-32
LOC110921209	103.908148378654	7.05990190054335	0.577462421296778	12.2257339008992	2.26526565953326e-34	1.50350983508809e-32
LOC110872057	128.440691905292	10.3089619116883	0.844209755715937	12.2113750070867	2.70282331224061e-34	1.7907519977064601e-32
LOC110877036	221.958575024441	-3.97590311374936	0.325789164479358	-12.2039145166268	2.9623270011070597e-34	1.9592181794954301e-32
LOC110911595	643.839626661954	-8.64039237953492	0.708411828200685	-12.1968493968839	3.2308453661531997e-34	2.13304171845818e-32
LOC110944950	126.116040732347	10.3043156169016	0.845267936723749	12.1905908993082	3.48882417729267e-34	2.2993071171263003e-32
