ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	contrast	ontology
GO:0006857	oligopeptide transport	8/1412	16/11210	0.000313221298667696	0.00802572834847081	0.00721054065125176	AT4G10770/AT2G38100/AT5G01180/AT5G46050/AT1G12110/AT1G22540/AT3G54140/AT2G26690	8	850:pE	BP
GO:0015833	peptide transport	8/1412	16/11210	0.000313221298667696	0.00802572834847081	0.00721054065125176	AT4G10770/AT2G38100/AT5G01180/AT5G46050/AT1G12110/AT1G22540/AT3G54140/AT2G26690	8	850:pE	BP
GO:0010393	galacturonan metabolic process	24/1412	92/11210	0.00032993971686188	0.00833333456302578	0.00748690274803876	AT2G45220/AT3G10710/AT3G27400/AT5G51490/AT5G53370/AT5G63180/AT1G23200/AT5G09760/AT3G50760/AT1G28240/AT4G13710/AT4G02330/AT3G61130/AT1G05310/AT1G70090/AT3G26610/AT3G53190/AT2G47030/AT3G62660/AT5G51500/AT5G15490/AT5G15740/AT5G06700/AT1G11920	24	850:pE	BP
GO:0009685	gibberellin metabolic process	10/1412	24/11210	0.000357751432916145	0.00890851455486964	0.00800366067117069	AT4G32980/AT1G68320/AT1G47990/AT5G25900/AT2G36690/AT4G21690/AT5G51310/AT5G65640/AT1G78440/AT2G32440	10	850:pE	BP
GO:1901615	organic hydroxy compound metabolic process	46/1412	222/11210	0.000395429216202913	0.00970998408676042	0.00872372349780988	AT1G12740/AT5G16760/AT2G19800/AT5G36110/AT3G50440/AT2G23620/AT2G26710/AT3G09830/AT5G54160/AT4G25800/AT1G74470/AT2G18950/AT2G43820/AT3G06350/AT3G11980/AT5G24530/AT3G13730/AT5G54770/AT1G50430/AT3G26744/AT3G01420/AT2G17570/AT3G51970/AT3G29770/AT5G38970/AT2G34500/AT1G76490/AT5G62570/AT1G78570/AT1G52340/AT5G42750/AT5G58770/AT1G20330/AT1G73805/AT2G02390/AT2G37040/AT5G40390/AT2G42850/AT1G06570/AT2G04240/AT4G19230/AT1G73340/AT2G45400/AT4G26260/AT2G29090/AT2G32440	46	850:pE	BP
GO:0009750	response to fructose	6/1412	10/11210	0.000528007974779446	0.0127879191700008	0.0114890271657128	AT1G74670/AT3G47340/AT1G20950/AT1G52340/AT5G41670/AT2G23460	6	850:pE	BP
GO:0016128	phytosteroid metabolic process	9/1412	21/11210	0.000552025066738801	0.012875435751555	0.0115676545303028	AT1G12740/AT2G26710/AT3G13730/AT1G50430/AT5G38970/AT5G42750/AT1G73340/AT2G45400/AT2G32440	9	850:pE	BP
GO:0016131	brassinosteroid metabolic process	9/1412	21/11210	0.000552025066738801	0.012875435751555	0.0115676545303028	AT1G12740/AT2G26710/AT3G13730/AT1G50430/AT5G38970/AT5G42750/AT1G73340/AT2G45400/AT2G32440	9	850:pE	BP
GO:0080147	root hair cell development	18/1412	63/11210	0.00055346895764603	0.012875435751555	0.0115676545303028	AT1G12560/AT2G37620/AT2G26650/AT2G24260/AT2G41970/AT1G63450/AT5G05500/AT3G54870/AT4G30160/AT3G62720/AT5G60660/AT5G51310/AT5G13010/AT5G61350/AT1G24620/AT5G09810/AT1G50460/AT5G06270	18	850:pE	BP
GO:0009617	response to bacterium	59/1412	309/11210	0.00062568759883282	0.0143664373342393	0.0129072123942409	AT3G08510/AT2G45220/AT4G37990/AT3G28450/AT3G50930/AT4G24670/AT5G10030/AT5G39670/AT2G39770/AT2G41430/AT1G62660/AT4G23130/AT3G09830/AT3G45640/AT3G57330/AT3G45140/AT2G23770/AT3G12580/AT2G32800/AT3G22600/AT3G25180/AT5G24530/AT2G38470/AT5G46050/AT3G54420/AT5G52830/AT4G39090/AT2G14580/AT3G01280/AT1G19180/AT3G44260/AT4G04960/AT5G10530/AT2G43120/AT3G01420/AT3G11340/AT3G56400/AT2G40750/AT5G49520/AT3G51480/AT4G20260/AT1G24100/AT5G62570/AT4G23160/AT5G36890/AT3G25070/AT1G12240/AT4G11650/AT1G73805/AT1G73260/AT5G18520/AT4G33430/AT1G55020/AT5G64810/AT4G23180/AT2G25110/AT3G48090/AT4G05200/AT2G20890	59	850:pE	BP
GO:0016052	carbohydrate catabolic process	31/1412	136/11210	0.000652544072389694	0.0147909989741664	0.0132886505429966	AT2G45220/AT2G19800/AT5G56350/AT3G10710/AT3G27400/AT5G51490/AT5G53370/AT5G63180/AT1G23200/AT5G09760/AT4G13710/AT4G02330/AT5G20950/AT1G05310/AT3G26610/AT5G49360/AT3G53190/AT2G47030/AT5G52920/AT2G21330/AT5G51500/AT3G04120/AT5G36890/AT5G41670/AT4G17090/AT1G50460/AT3G29320/AT4G15210/AT4G26260/AT3G52990/AT1G11920	31	850:pE	BP
GO:0030198	extracellular matrix organization	7/1412	14/11210	0.000759130113730072	0.0167767755134346	0.0150727281791931	AT5G60920/AT4G16640/AT3G07390/AT4G16120/AT1G24140/AT1G70170/AT5G15630	7	850:pE	BP
GO:0043062	extracellular structure organization	7/1412	14/11210	0.000759130113730072	0.0167767755134346	0.0150727281791931	AT5G60920/AT4G16640/AT3G07390/AT4G16120/AT1G24140/AT1G70170/AT5G15630	7	850:pE	BP
GO:0009827	plant-type cell wall modification	12/1412	35/11210	0.000781301613608646	0.017053595714322	0.0153214312532222	AT1G12560/AT1G67330/AT1G65680/AT2G39700/AT5G66460/AT1G10550/AT1G20190/AT5G62360/AT5G56320/AT1G69530/AT4G00730/AT5G06700	12	850:pE	BP
GO:0016129	phytosteroid biosynthetic process	8/1412	18/11210	0.000843771939657456	0.0177593903489807	0.0159555370544248	AT1G12740/AT3G13730/AT1G50430/AT5G38970/AT5G42750/AT1G73340/AT2G45400/AT2G32440	8	850:pE	BP
GO:0016132	brassinosteroid biosynthetic process	8/1412	18/11210	0.000843771939657456	0.0177593903489807	0.0159555370544248	AT1G12740/AT3G13730/AT1G50430/AT5G38970/AT5G42750/AT1G73340/AT2G45400/AT2G32440	8	850:pE	BP
GO:0120178	steroid hormone biosynthetic process	8/1412	18/11210	0.000843771939657456	0.0177593903489807	0.0159555370544248	AT1G12740/AT3G13730/AT1G50430/AT5G38970/AT5G42750/AT1G73340/AT2G45400/AT2G32440	8	850:pE	BP
GO:0016125	sterol metabolic process	14/1412	45/11210	0.00088885039168308	0.0184880881470081	0.0166102197034027	AT1G12740/AT5G36110/AT3G13730/AT1G50430/AT3G51970/AT5G38970/AT2G34500/AT1G76490/AT1G20330/AT2G42850/AT4G19230/AT1G73340/AT2G29090/AT2G32440	14	850:pE	BP
GO:0048767	root hair elongation	15/1412	50/11210	0.000900293995051328	0.0185083695726831	0.0166284411081084	AT1G12560/AT2G37620/AT2G26650/AT2G24260/AT2G41970/AT1G63450/AT5G05500/AT3G54870/AT4G30160/AT3G62720/AT5G60660/AT5G51310/AT5G13010/AT1G24620/AT5G09810	15	850:pE	BP
GO:0048468	cell development	45/1412	226/11210	0.00109795397651495	0.0223124440284877	0.0200461288634127	AT1G12560/AT2G37620/AT2G26650/AT2G24260/AT2G38120/AT2G41970/AT1G63450/AT5G05500/AT3G54870/AT5G56040/AT5G01180/AT5G28680/AT4G30160/AT1G09240/AT5G14750/AT4G28560/AT3G57670/AT2G25790/AT1G66470/AT2G27600/AT2G36880/AT3G62720/AT5G60660/AT5G51310/AT1G79860/AT5G13010/AT5G27540/AT3G27960/AT5G61350/AT4G18640/AT4G00730/AT4G26690/AT1G24620/AT5G09810/AT5G13990/AT1G61290/AT1G50460/AT5G42080/AT1G68090/AT4G14750/AT3G22190/AT1G27740/AT5G23530/AT1G56580/AT5G06270	45	850:pE	BP
GO:0009826	unidimensional cell growth	42/1412	208/11210	0.00118968778193425	0.0239019090734063	0.0214741490782152	AT1G12560/AT3G13530/AT2G41970/AT1G21270/AT5G15580/AT5G05500/AT3G46290/AT3G54870/AT1G65680/AT5G56040/AT2G39700/AT5G01180/AT5G28680/AT2G19760/AT1G09240/AT1G70140/AT4G28560/AT3G57670/AT1G75750/AT3G51160/AT5G54510/AT2G25790/AT2G06850/AT1G20190/AT1G75780/AT3G26610/AT2G36880/AT5G04240/AT5G56320/AT4G20260/AT1G79860/AT5G27540/AT3G27960/AT3G13870/AT1G69530/AT4G26690/AT3G07880/AT5G13990/AT1G61290/AT1G68090/AT5G54380/AT5G23530	42	850:pE	BP
GO:0009828	plant-type cell wall loosening	7/1412	15/11210	0.00126936803871164	0.0252162100274402	0.0226549541149127	AT1G12560/AT1G65680/AT2G39700/AT5G66460/AT1G20190/AT5G56320/AT1G69530	7	850:pE	BP
GO:0040007	growth	76/1412	431/11210	0.00129739215602429	0.0254865481316772	0.022897833490534	AT5G20820/AT1G12560/AT3G13530/AT2G37620/AT2G26650/AT2G24260/AT2G41970/AT1G63450/AT1G21270/AT5G15580/AT5G60920/AT5G05500/AT3G46290/AT1G69490/AT3G54870/AT1G65680/AT5G56040/AT2G39700/AT5G01180/AT5G28680/AT4G08500/AT2G19760/AT3G51550/AT5G51350/AT4G30160/AT1G09240/AT5G49660/AT1G27730/AT1G70140/AT4G32410/AT5G18010/AT4G28560/AT3G57670/AT1G75750/AT1G55180/AT1G10550/AT3G51160/AT5G35770/AT5G54510/AT5G56170/AT2G25790/AT4G30520/AT2G06850/AT1G20190/AT1G75780/AT3G26610/AT2G36880/AT3G62720/AT1G70170/AT2G28350/AT5G60660/AT5G04240/AT5G51310/AT5G56320/AT4G20260/AT1G79860/AT5G13010/AT4G22340/AT5G27540/AT3G27960/AT3G13870/AT1G69530/AT4G26690/AT1G24620/AT3G07880/AT1G20330/AT5G09810/AT5G13990/AT1G61290/AT1G68090/AT5G54380/AT3G22190/AT1G72490/AT2G26670/AT5G23530/AT5G64740	76	850:pE	BP
GO:0070542	response to fatty acid	30/1412	136/11210	0.0013844558224433	0.0268979988360412	0.024165920602278	AT1G63650/AT5G07010/AT2G39730/AT2G39770/AT3G11180/AT3G26090/AT1G71020/AT3G45140/AT2G32800/AT3G23240/AT1G72450/AT4G19810/AT5G46050/AT1G15520/AT2G14580/AT1G19180/AT5G67480/AT1G70170/AT1G74020/AT3G56400/AT2G40750/AT3G51480/AT4G32940/AT3G51430/AT2G19590/AT1G55020/AT5G64810/AT5G18860/AT3G11820/AT2G26690	30	850:pE	BP
GO:0009733	response to auxin	43/1412	216/11210	0.00140565430270929	0.0270130087738046	0.0242692487733217	AT5G20820/AT2G38120/AT1G26870/AT2G36210/AT3G07390/AT1G48410/AT5G16530/AT5G08640/AT5G01990/AT2G04160/AT5G65940/AT3G15540/AT5G54510/AT3G53480/AT2G36910/AT3G45600/AT5G07990/AT2G06850/AT5G67480/AT1G53230/AT4G36740/AT1G04240/AT1G75590/AT4G09160/AT4G27280/AT2G28350/AT1G52830/AT3G04730/AT1G78570/AT2G21220/AT5G09810/AT4G34810/AT2G42580/AT4G32810/AT3G12955/AT1G19220/AT4G14550/AT1G27740/AT3G22810/AT2G45000/AT4G31320/AT5G57090/AT5G50760	43	850:pE	BP
GO:0009765	photosynthesis, light harvesting	10/1412	28/11210	0.00148992138424551	0.0283245269607103	0.025447553693565	AT3G08940/AT1G55480/AT2G34430/AT3G54890/AT5G54270/AT1G15820/AT1G29930/AT2G05100/AT1G75690/AT3G47470	10	850:pE	BP
GO:0009620	response to fungus	43/1412	217/11210	0.00154492910810132	0.0290578155651397	0.0261063608524624	AT2G45220/AT3G16030/AT2G34930/AT3G28450/AT3G11180/AT2G36450/AT3G10985/AT4G16760/AT3G06490/AT3G45140/AT3G51550/AT3G25830/AT3G12500/AT3G22600/AT3G25180/AT5G24530/AT4G02330/AT2G38470/AT5G64120/AT3G03280/AT1G60010/AT2G37130/AT1G24140/AT1G70170/AT3G01420/AT3G56400/AT2G40750/AT5G12340/AT4G37240/AT2G15890/AT1G73260/AT3G51430/AT4G33430/AT5G64810/AT5G66900/AT4G19230/AT3G61670/AT4G15760/AT3G11820/AT2G25110/AT1G61850/AT1G21010/AT5G61890	43	850:pE	BP
GO:0048588	developmental cell growth	30/1412	137/11210	0.00156405530565274	0.0291078924252005	0.0261513513155677	AT1G12560/AT2G37620/AT2G26650/AT2G24260/AT2G41970/AT1G63450/AT5G05500/AT3G54870/AT5G56040/AT5G01180/AT5G28680/AT4G30160/AT1G09240/AT4G28560/AT3G57670/AT2G25790/AT2G36880/AT3G62720/AT5G60660/AT5G51310/AT1G79860/AT5G13010/AT5G27540/AT3G27960/AT1G24620/AT5G09810/AT5G13990/AT1G61290/AT1G68090/AT5G23530	30	850:pE	BP
GO:0048878	chemical homeostasis	52/1412	275/11210	0.00159728902195814	0.0294167394877291	0.0264288282251627	AT1G12740/AT4G27860/AT3G09390/AT1G21270/AT5G51720/AT1G22990/AT1G68320/AT2G26710/AT2G29120/AT4G16760/AT5G57620/AT5G16530/AT3G57330/AT1G14130/AT1G74770/AT1G15460/AT4G27870/AT3G43660/AT1G53210/AT5G57350/AT3G13730/AT5G34850/AT5G54510/AT4G17550/AT5G55250/AT3G53480/AT5G63530/AT2G27600/AT1G68570/AT3G60330/AT1G42550/AT3G51480/AT3G58060/AT1G62280/AT5G38970/AT5G61350/AT5G62670/AT1G50460/AT1G22840/AT2G05100/AT1G73340/AT4G37650/AT1G75220/AT1G05200/AT2G16385/AT4G10360/AT5G20650/AT5G57090/AT5G24030/AT3G59820/AT1G80830/AT2G32440	52	850:pE	BP
GO:0008610	lipid biosynthetic process	70/1412	394/11210	0.00162052000988729	0.0295369007987703	0.0265367845352134	AT1G12740/AT3G15850/AT3G61680/AT3G12120/AT4G32980/AT1G31910/AT1G48140/AT1G68320/AT3G11430/AT4G16760/AT1G47990/AT2G18950/AT3G45140/AT3G11980/AT5G25900/AT3G25830/AT4G25050/AT3G25180/AT2G36690/AT3G57650/AT5G53390/AT3G13730/AT3G03990/AT2G48030/AT4G21690/AT3G49210/AT1G50430/AT1G28100/AT5G23190/AT3G10230/AT3G26744/AT4G23850/AT2G26640/AT4G00400/AT3G01420/AT3G56130/AT5G51310/AT5G52920/AT5G66450/AT4G36810/AT2G17570/AT5G23960/AT5G65640/AT4G01950/AT1G78440/AT4G22340/AT5G38970/AT2G34500/AT1G01120/AT1G76490/AT4G15560/AT1G52340/AT5G42750/AT1G62640/AT5G58770/AT1G20330/AT4G32810/AT1G06570/AT1G55020/AT2G16280/AT1G78950/AT1G73340/AT2G45400/AT1G79750/AT4G13830/AT2G46210/AT2G26670/AT3G25810/AT1G61850/AT2G32440	70	850:pE	BP
GO:0042446	hormone biosynthetic process	15/1412	53/11210	0.0017359497733006	0.0313179510121986	0.0281369302675683	AT1G12740/AT3G08510/AT4G24670/AT5G54160/AT2G37210/AT3G13730/AT1G50430/AT5G06300/AT5G38970/AT5G42750/AT1G62360/AT4G35160/AT1G73340/AT2G45400/AT2G32440	15	850:pE	BP
GO:0048589	developmental growth	62/1412	342/11210	0.00178137229074692	0.0318127900004096	0.028581507567646	AT1G12560/AT3G13530/AT2G37620/AT2G26650/AT2G24260/AT2G41970/AT1G63450/AT1G21270/AT5G15580/AT5G05500/AT3G46290/AT3G54870/AT1G65680/AT5G56040/AT2G39700/AT5G01180/AT5G28680/AT4G08500/AT2G19760/AT4G30160/AT1G09240/AT5G49660/AT1G27730/AT1G70140/AT4G28560/AT3G57670/AT1G75750/AT3G51160/AT5G35770/AT5G54510/AT2G25790/AT4G30520/AT2G06850/AT1G20190/AT1G75780/AT3G26610/AT2G36880/AT3G62720/AT1G70170/AT2G28350/AT5G60660/AT5G04240/AT5G51310/AT5G56320/AT4G20260/AT1G79860/AT5G13010/AT4G22340/AT5G27540/AT3G27960/AT3G13870/AT1G69530/AT4G26690/AT1G24620/AT3G07880/AT5G09810/AT5G13990/AT1G61290/AT1G68090/AT5G54380/AT2G26670/AT5G23530	62	850:pE	BP
GO:0044036	cell wall macromolecule metabolic process	25/1412	109/11210	0.00190317794303402	0.0333888942067418	0.0299975240283242	AT5G60920/AT2G39770/AT1G67330/AT4G28850/AT3G12500/AT2G38320/AT1G28240/AT3G54420/AT1G10550/AT4G14130/AT5G20950/AT3G61130/AT2G06850/AT3G02570/AT5G65730/AT5G49360/AT1G54940/AT3G62720/AT1G64440/AT5G15630/AT5G15740/AT5G62620/AT4G26690/AT5G13870/AT4G25810	25	850:pE	BP
GO:0006558	L-phenylalanine metabolic process	8/1412	20/11210	0.00192628235808126	0.0333888942067418	0.0299975240283242	AT3G47680/AT5G16600/AT4G12350/AT1G08250/AT2G20340/AT2G02390/AT2G37040/AT1G06570	8	850:pE	BP
GO:1902221	erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process	8/1412	20/11210	0.00192628235808126	0.0333888942067418	0.0299975240283242	AT3G47680/AT5G16600/AT4G12350/AT1G08250/AT2G20340/AT2G02390/AT2G37040/AT1G06570	8	850:pE	BP
GO:0048527	lateral root development	22/1412	92/11210	0.00198405151606436	0.0340563405864251	0.030597176675944	AT2G38120/AT4G24670/AT1G07880/AT3G07390/AT2G19760/AT5G49660/AT4G37070/AT2G42430/AT2G04160/AT1G13260/AT3G18830/AT1G12110/AT5G56320/AT3G63420/AT4G13510/AT1G10370/AT1G19220/AT1G55020/AT5G47040/AT4G14550/AT1G72490/AT5G13080	22	850:pE	BP
GO:0010411	xyloglucan metabolic process	10/1412	29/11210	0.00202076282961398	0.0343529681034376	0.0308636752012904	AT4G28850/AT1G10550/AT4G14130/AT5G20950/AT2G06850/AT5G65730/AT3G62720/AT1G64440/AT5G13870/AT4G25810	10	850:pE	BP
GO:0046942	carboxylic acid transport	15/1412	54/11210	0.00212890383240723	0.0358466854828189	0.0322056730135591	AT2G26900/AT1G51340/AT5G01340/AT2G39510/AT3G55740/AT5G49630/AT5G40670/AT5G20090/AT1G79900/AT1G15520/AT4G22840/AT5G46610/AT1G08230/AT1G69850/AT4G17970	15	850:pE	BP
GO:0009888	tissue development	82/1412	480/11210	0.00217787267348622	0.0363252725162607	0.0326356490992125	AT1G12560/AT1G63650/AT4G32980/AT2G37620/AT5G20740/AT2G26650/AT2G24260/AT2G38120/AT1G09540/AT1G26830/AT1G71390/AT3G63440/AT2G41970/AT1G63450/AT4G24670/AT3G01680/AT5G05500/AT4G28650/AT3G54870/AT5G05340/AT5G51060/AT3G45640/AT5G56040/AT5G57620/AT4G08500/AT4G30160/AT5G14750/AT5G64080/AT1G32120/AT5G64530/AT4G21750/AT1G79440/AT4G30520/AT2G06850/AT1G77080/AT4G34160/AT3G57230/AT1G66470/AT1G08590/AT2G27600/AT3G26744/AT3G62720/AT1G64440/AT4G00220/AT1G80100/AT5G60660/AT1G12260/AT5G51310/AT3G50870/AT1G75820/AT5G45600/AT3G51290/AT5G13010/AT1G08760/AT2G22540/AT1G23010/AT5G67260/AT1G62340/AT3G13870/AT1G62360/AT5G61350/AT4G18640/AT4G00730/AT4G26690/AT1G24620/AT3G07880/AT5G09810/AT1G67790/AT5G46700/AT1G50460/AT5G42080/AT1G04110/AT4G14750/AT1G27740/AT3G22810/AT3G21710/AT5G13080/AT2G26670/AT2G32280/AT1G56580/AT4G36920/AT5G06270	82	850:pE	BP
GO:0009753	response to jasmonic acid	29/1412	134/11210	0.00223816521577887	0.0369820196401592	0.0332256892337463	AT1G63650/AT5G07010/AT2G39730/AT2G39770/AT3G11180/AT3G26090/AT1G71020/AT3G45140/AT2G32800/AT3G23240/AT1G72450/AT4G19810/AT5G46050/AT1G15520/AT2G14580/AT1G19180/AT5G67480/AT1G70170/AT1G74020/AT3G56400/AT2G40750/AT3G51480/AT4G32940/AT3G51430/AT1G55020/AT5G64810/AT5G18860/AT3G11820/AT2G26690	29	850:pE	BP
GO:0009225	nucleotide-sugar metabolic process	11/1412	35/11210	0.00283969238115012	0.0464868160173464	0.0417650663075588	AT2G39770/AT3G08900/AT3G51160/AT3G02570/AT3G62830/AT3G11340/AT1G78570/AT3G02230/AT5G15490/AT5G52560/AT5G39320	11	850:pE	BP
GO:0009813	flavonoid biosynthetic process	12/1412	40/11210	0.00287391180150656	0.0466153767437027	0.0418805688891685	AT5G54160/AT5G49660/AT5G08640/AT5G24530/AT2G43000/AT5G07990/AT1G66370/AT2G28350/AT1G78570/AT3G51240/AT2G45400/AT2G26670	12	850:pE	BP
GO:0046906	tetrapyrrole binding	84/1524	180/11349	1.03045694556464e-27	5.28624413074662e-25	4.53401056048443e-25	AT1G12740/AT3G08940/AT2G46660/AT3G26300/AT2G34060/AT5G36110/AT5G67400/AT3G14690/AT4G31940/AT5G19890/AT1G07890/AT2G34430/AT2G26710/AT1G68850/AT3G54890/AT5G05340/AT2G39040/AT4G36220/AT5G58860/AT5G25900/AT4G37400/AT1G71695/AT3G25180/AT5G06900/AT1G15820/AT5G64120/AT2G41480/AT2G18980/AT3G13730/AT2G22420/AT2G45560/AT5G07990/AT5G23190/AT1G49570/AT1G30870/AT2G27690/AT1G13080/AT2G37130/AT4G12320/AT4G12300/AT3G56630/AT2G45510/AT3G01420/AT2G45550/AT5G51890/AT5G22410/AT4G35090/AT5G25120/AT4G33420/AT3G61040/AT5G38970/AT2G34500/AT1G29930/AT3G48310/AT3G48280/AT1G74110/AT4G37340/AT5G36220/AT4G37370/AT1G11600/AT1G44970/AT3G26310/AT1G14550/AT1G64940/AT4G37430/AT1G33720/AT2G43480/AT1G44575/AT2G42850/AT1G22840/AT3G01190/AT3G14630/AT2G05100/AT4G19230/AT1G73340/AT3G48290/AT5G53560/AT2G26670/AT2G29090/AT5G04660/AT4G09010/AT3G47470/AT4G31970/AT2G32440	84	850:pE	MF
GO:0020037	heme binding	76/1524	164/11349	6.17935953415455e-25	1.58500572051064e-22	1.359459097514e-22	AT1G12740/AT2G46660/AT3G26300/AT2G34060/AT5G36110/AT5G67400/AT3G14690/AT4G31940/AT5G19890/AT1G07890/AT2G26710/AT1G68850/AT5G05340/AT2G39040/AT4G36220/AT5G58860/AT5G25900/AT4G37400/AT1G71695/AT3G25180/AT5G06900/AT5G64120/AT2G41480/AT2G18980/AT3G13730/AT2G22420/AT2G45560/AT5G07990/AT5G23190/AT1G49570/AT1G30870/AT2G27690/AT1G13080/AT2G37130/AT4G12320/AT4G12300/AT3G56630/AT2G45510/AT3G01420/AT2G45550/AT5G51890/AT5G22410/AT4G35090/AT5G25120/AT4G33420/AT3G61040/AT5G38970/AT2G34500/AT3G48310/AT3G48280/AT1G74110/AT4G37340/AT5G36220/AT4G37370/AT1G11600/AT1G44970/AT3G26310/AT1G14550/AT1G64940/AT4G37430/AT1G33720/AT2G43480/AT2G42850/AT1G22840/AT3G01190/AT3G14630/AT4G19230/AT1G73340/AT3G48290/AT5G53560/AT2G26670/AT2G29090/AT5G04660/AT4G09010/AT4G31970/AT2G32440	76	850:pE	MF
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	68/1524	176/11349	3.26907971287749e-17	5.59012630902051e-15	4.79465024555365e-15	AT1G12740/AT3G15850/AT2G46660/AT3G12120/AT3G26300/AT5G36110/AT3G14690/AT4G31940/AT2G26710/AT1G47990/AT3G14160/AT5G08640/AT4G36220/AT5G58860/AT5G25900/AT5G07800/AT4G37400/AT1G63490/AT3G25180/AT5G24530/AT2G36690/AT5G06900/AT3G13730/AT2G45560/AT4G21690/AT5G07990/AT5G23190/AT1G06620/AT2G27690/AT3G10230/AT1G13080/AT4G12320/AT4G12300/AT3G56630/AT2G45510/AT2G45550/AT5G04240/AT5G25120/AT4G02940/AT1G78440/AT3G61040/AT5G38970/AT2G34500/AT3G48310/AT3G48280/AT1G74110/AT4G37340/AT5G36220/AT4G37370/AT3G51240/AT1G11600/AT3G26310/AT1G64940/AT4G37430/AT1G33720/AT2G42850/AT3G14630/AT4G19230/AT1G73340/AT5G39950/AT3G48290/AT2G46210/AT3G12900/AT2G26670/AT2G29090/AT5G04660/AT4G31970/AT2G32440	68	850:pE	MF
GO:0005506	iron ion binding	54/1524	155/11349	7.80906233543298e-12	1.00151224451928e-09	8.58996856897628e-10	AT1G12740/AT2G46660/AT2G19800/AT3G26300/AT5G36110/AT3G14690/AT4G31940/AT2G26710/AT3G14160/AT4G36220/AT5G58860/AT5G25900/AT4G37400/AT3G25180/AT4G15093/AT5G06900/AT3G13730/AT2G45560/AT5G07990/AT5G23190/AT1G14700/AT2G27690/AT1G13080/AT5G39890/AT4G12320/AT4G12300/AT3G56630/AT2G45510/AT2G45550/AT5G25120/AT3G61040/AT5G38970/AT2G34500/AT3G48310/AT3G48280/AT1G74110/AT4G37340/AT5G36220/AT4G37370/AT1G11600/AT3G26310/AT1G64940/AT4G37430/AT1G33720/AT2G42850/AT3G14630/AT4G19230/AT1G73340/AT3G48290/AT4G26260/AT2G29090/AT5G04660/AT4G31970/AT2G32440	54	850:pE	MF
GO:0004497	monooxygenase activity	41/1524	108/11349	1.24731957088525e-10	1.27974987972827e-08	1.09764122237902e-08	AT1G12740/AT2G19800/AT3G26300/AT5G36110/AT3G14690/AT4G31940/AT1G07890/AT2G26710/AT4G36220/AT5G58860/AT5G25900/AT5G07800/AT4G37400/AT3G25180/AT5G24530/AT5G06900/AT3G13730/AT2G45560/AT5G07990/AT2G27690/AT3G61040/AT5G38970/AT4G37340/AT5G36220/AT4G37370/AT1G11600/AT3G26310/AT1G64940/AT4G37430/AT2G42850/AT3G14630/AT4G19230/AT1G73340/AT5G39950/AT4G26260/AT3G12900/AT2G26670/AT2G29090/AT5G04660/AT4G31970/AT2G32440	41	850:pE	MF
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	25/1524	57/11349	1.7219549823258e-08	1.47227150988856e-06	1.26276698703892e-06	AT3G26300/AT5G36110/AT4G31940/AT5G25900/AT5G07800/AT4G37400/AT3G25180/AT5G24530/AT5G06900/AT3G13730/AT5G07990/AT3G61040/AT4G37340/AT5G36220/AT4G37370/AT1G11600/AT3G26310/AT1G64940/AT4G37430/AT4G19230/AT3G12900/AT2G29090/AT5G04660/AT4G31970/AT2G32440	25	850:pE	MF
GO:0004857	enzyme inhibitor activity	19/1524	45/11349	1.82209359429191e-06	0.000133533430553107	0.000114531597355491	AT1G62770/AT2G45220/AT5G20740/AT3G10710/AT5G51490/AT5G53370/AT3G47670/AT1G23200/AT5G09760/AT5G06860/AT4G02330/AT1G14890/AT1G47960/AT2G47030/AT5G62360/AT5G51500/AT5G62350/AT2G01610/AT3G47380	19	850:pE	MF
GO:0140678	molecular function inhibitor activity	19/1524	46/11349	2.71608674931296e-06	0.000174169062799694	0.000149384771212213	AT1G62770/AT2G45220/AT5G20740/AT3G10710/AT5G51490/AT5G53370/AT3G47670/AT1G23200/AT5G09760/AT5G06860/AT4G02330/AT1G14890/AT1G47960/AT2G47030/AT5G62360/AT5G51500/AT5G62350/AT2G01610/AT3G47380	19	850:pE	MF
GO:0015103	inorganic anion transmembrane transporter activity	26/1524	83/11349	1.87765466464448e-05	0.00107026315884735	0.000917964502715079	AT1G76430/AT1G22150/AT3G29060/AT4G24730/AT1G15460/AT3G15990/AT1G52190/AT5G10180/AT4G17550/AT4G18910/AT5G19600/AT3G01280/AT1G12940/AT1G12110/AT5G60770/AT2G38940/AT5G14570/AT3G45650/AT1G62280/AT1G68740/AT1G69870/AT5G50200/AT1G80050/AT3G54700/AT5G24030/AT1G80830	26	850:pE	MF
GO:0004601	peroxidase activity	17/1524	44/11349	2.59835948467439e-05	0.0012773431351347	0.00109557695801027	AT2G34060/AT1G07890/AT2G39040/AT1G71695/AT5G64120/AT2G41480/AT2G22420/AT1G30870/AT2G37130/AT5G51890/AT5G22410/AT4G35090/AT4G33420/AT1G44970/AT2G43480/AT3G01190/AT4G09010	17	850:pE	MF
