SRR17624338	SRR17624339	SRR17624340	SRR17624341	SRR17624342	SRR17624343	SRR17624344	SRR17624345	SRR17624346	SRR17624347	SRR17624348	SRR17624349	SRR17624350	SRR17624351	SRR17624352	SRR17624353	SRR17624354	SRR17624355	SRR17624356	SRR17624357	SRR17624358	SRR17624359	SRR17624360	SRR17624361	SRR19745122	SRR19745123	SRR19745124	SRR19745125	SRR19745126	SRR19745127	SRR19745128	SRR19745129	SRR19745130	SRR19745131	SRR19745132	SRR19745133	SRR19745134	SRR19745135	SRR19745136	SRR19745137	SRR19745138	SRR19745139	SRR19745140	SRR19745141	SRR19745142	SRR19745143	SRR19745144	SRR19745145	SRR19745146	SRR19745147	SRR19745148	SRR19745149	SRR19745150	SRR19745151	SRR19745152	SRR19745153	SRR19745154	SRR19745155	SRR19745156	SRR19745157	SRR22540857	SRR22540858	SRR22540859	SRR22540860	SRR22540861	SRR22540862	SRR22540863	SRR22540864	SRR22540865	SRR22540866	SRR22540867	SRR22540868	SRR26867805	SRR26867806	SRR26867807	SRR26867808	SRR26867809	SRR26867810	SRR26867811	SRR26867812	SRR26867813	SRR26867814	SRR26867815	SRR26867816	SRR26867817	SRR26867818	SRR26867819	SRR26867820	SRR26867821	SRR26867822	SRR26867823	SRR26867824	SRR26867825	SRR26867826	SRR26867827	SRR26867828	SRR7882951	SRR7882952	SRR7882953	SRR7882954	SRR7882955	SRR7882956	SRR7882957	SRR7882958	SRR7882959	SRR7882960	SRR7882961	SRR7882962	SRR7882963	SRR7882964	SRR7882965	SRR7882966	SRR7882967	SRR7882968	SRR7882969	SRR7882970	SRR7882971	SRR7882972	SRR7882973	SRR7882974	SRR7882975	SRR7882976	SRR7882977	SRR7882978	SRR7882979	SRR7882980	SRR7882981	SRR7882982	SRR7882983	SRR7882984	SRR7882985	SRR7882986	SRR7882987	SRR7882988	SRR7882989	SRR7882990	SRR7882991	SRR7882992	SRR7882993	SRR7882994	SRR7882995	SRR7882996
LOC110873151	69.6009815360506	6.15652597328308	5.63898677147882	13.4131240356453	22.8521368926987	47.1296223502617	56.0612730478899	65.3409075210149	51.9086370011259	31.0901908263611	19.362510175026	55.6795626884986	18.2922664925638	29.5893792658186	15.6223283775792	16.646795974358	5.82458598118709	1.71931532541224	5.48758812609102	2.14140936273782	92.1571302281774	75.9836690868997	11.1587533776916	34.1446093489436	25164.4720699918	29672.0804937222	21682.76899895	22243.8461645237	28530.869623219	23156.1335636073	5690.27122087087	16467.0417598625	2473.76418017998	22211.9174881988	28992.228854436	28670.8173718952	24666.9348417722	11084.3226077481	12935.1371539032	14098.5026466907	15375.7979916346	23057.9793831187	24089.2438405952	14609.6108465752	31785.4969975586	26250.4985694534	23413.4808213156	24070.7910223315	19838.8167267032	14070.8877897975	26437.7485662412	30451.7693876865	5688.02713370104	22683.6403433688	31033.0707965447	15148.2453476793	36648.6186979622	46699.0174409099	26676.0619931267	39500.8550605412	5.36222824939119	11.680403323213	14.4240778445528	9.24808653047438	16.1683903158188	20.7628239994174	13.3979965300992	9.65935970489574	18.5413562605133	20.974531531935	34.7598846065477	22.2713234060348	7.25291060058408	5.1518022344592	6.23597721142437	9.69754308069008	15.282349153266	9.26035750846404	6.84786574312546	5085.27077243751	7825.84628104641	6520.60927864426	8680.45859469974	11.2674121626466	16183.8726913126	25961.0517402398	6753.81482163558	4877.30770334258	3717.78198229572	10831.4611318858	4666.0487564306	13349.4212917423	4.97994084509753	34.375155650744	3.35606330310177	15.500546917031	47.3441857771761	41.957775408366	34.5964686812047	68.6700043116089	66.1895155141483	124.469154357408	60.1951838295593	39.6766491368154	38.6308564804449	32.4531064178406	43.5702887452602	72.3290849412194	56.9258378867225	78.4652665337128	70.5498089479127	209.177848892419	153.25616652861	61.0508311966343	55.6137117586641	33.6332980719197	24.3280814965981	5122.6086366881	4197.73183552162	6441.61820385676	7428.25886228702	14297.0480990598	8764.09137392218	5394.22919809201	9510.25605272129	41.119789614236	48.6477283703575	4392.6897306545	7181.77839321434	4209.09005474712	3907.87332813125	14556.8060275679	9343.8404421969	12339.4726277995	7225.897423577	24951.1725631041	16414.7359040041	89.5662609035277	84.6770276409031	104.084902671595	98.6545759706418	127.454603315553
LOC118481678	0.90390885111754	0	0.939831128579803	0	0	0	0	1.64379641562302	0	0	0	0	0	1.09590293577106	0	0	0	2.57897298811836	1.37189703152276	2.14140936273782	1.01271571679316	2.84938759075874	3.18821525076902	0	0	0	0	0	0.997303887836236	1.00464807859809	0	1.03189884445811	0	0	0.963709242601915	1.83053901815771	0	2.80521071564402	0	1.72839311593609	0	2.98562467734283	0.941758623894414	1.05286904342571	2.14274619101784	1.02309215720062	0.934744523367756	0	0.944210971714966	0	0	2.3188097763325	0	0	0.941365976962467	0.927008466292103	1.00157466857867	0	1.03395589120646	1.01589010777309	0.893704708231864	0.89849256332408	0	2.64231043727839	2.48744466397212	0	1.78639953734657	0	0	0	0	1.93663681791607	0	0	2.49439088456975	2.15500957348668	0	0	0	3.67300164134164	0.938463398614511	1.51237603586786	0	1.25193468473851	0	0	0	0	0.972223321730051	0	0.810640854140132	0	0	0	0	0	1.57813952590587	1.19879358309617	1.64745088958118	2.36793118315893	2.36391126836244	4.60996867990398	2.22945125294664	1.88936424461026	0	0	0	1.64384283957317	5.69258378867225	2.17959073704758	2.76665917442795	0	2.43263756394619	0	1.54482532662956	6.40634248988947	0	1.25692764978238	0	0	0.312295420091105	0.386490270843962	0.801288354187171	0.306542546916634	0.773065847237952	0	0	1.7100495301818	0	0.392638997644321	0.340466399035655	0.28991846300673	0.339726601301516	0	0	0.528783379881831	0	0	0	0	2.0133586932784	0
LOC118479416	571.270393906285	192.904480496203	441.720630432507	720.955416915934	918.240409688438	2541.37425134873	4218.61079685371	8989.51164793837	8303.8773220062	8319.60276644986	6254.09078653341	2969.03079865435	7355.64316136272	4006.62113317899	7394.56876538749	6019.73752888131	5643.05305144009	574.251318687687	4578.93499221245	1053.57340646701	370.653952346296	1179.64646257412	1205.14536479069	2026.4825648598	2697.03837290417	3060.12527866156	3769.6989339575	3099.97436830131	9507.29796274284	8864.00999747091	966.211905311469	1937.90602989233	910.453680142126	1696.23657209392	2254.11591844588	2078.57705511808	5997.30151191578	3369.05806948847	3017.95456399491	3954.56344926178	1511.60984639265	1939.66083204706	2773.47914736905	3401.81987930848	4232.99510035574	5098.06821933067	2720.10656300017	4388.99340394599	2775.980256842	2072.54872025601	1133.81696550662	3668.35706615801	1017.10396045729	1863.90357763705	2463.55476171078	2014.38939725274	3249.10822486921	4619.00091294146	6656.60802758721	6928.3705350125	2513.097639548	2319.00930593945	2635.75982479461	560.169812703019	1072.08865017199	464.431589460652	11966.197300916	7864.32869306928	15422.700137495	7138.63621008641	12045.322365716	12470.0044705616	1885.75675615186	2927.51161973144	3603.147632761	2414.68822709183	299.097404856776	390.992872579593	136.957314862509	1183.62477892234	1468.69521883171	1333.15947561752	1702.06689788566	1815.30529287085	2397.32600368249	3330.48227851705	675.149737402436	579.720159736355	481.250544256375	1245.30316211071	994.656328029942	1367.28465736471	935.232890709317	1378.33285399596	1114.21301662979	807.437580314431	39156.7979167765	36403.7647378815	36601.416413825	27221.736881595	25438.0491588482	28261.4129921514	26434.6035061883	13263.336997164	15682.5181120406	10715.4256826906	17025.6090211241	15659.246889774	17453.4618960691	26913.5864210635	21816.4909199516	27195.4190136946	23122.2200453085	36486.4813725936	40794.2024003068	35766.6101210529	31861.2003788388	2338.51389242012	1444.24445193643	1966.62532096102	2900.28756638609	2550.06280702846	2070.52910721965	1999.27049099029	2686.01728622826	16946.493294767	16585.1332413403	2815.59655144434	1758.16165852736	1690.70352385645	1398.97643363751	428.20956986094	670.280584367891	614.654181647908	738.473650893838	1363.73233671524	552.013948012115	48038.6693263443	42634.8834171947	57060.9449507632	43838.872187444	25751.9970279666
LOC110884851	115.700332943045	280.12193178438	163.530616372886	267.144720376602	173.468493685485	291.236897087515	234.756580888039	302.869489578541	295.653541180326	335.377164871597	274.94764448537	379.931133639167	337.868922274414	327.674977795547	174.970077828887	177.992664648905	231.041910587088	180.528109168285	76.8262337652743	119.918924313318	124.564033165558	127.272645720557	242.304359058445	297.058101335809	658.487438998533	484.743809825624	455.267629162955	469.222068282523	432.829887320927	427.980081482784	602.411187918446	710.978303831636	450.533779864145	557.400900802526	716.035967253223	638.858117337042	464.510746524222	677.925922947306	711.973643433686	587.653659418272	458.934661560522	472.723907245948	458.63644983658	372.715641372703	423.192372726023	341.712780505006	669.277078731314	470.609969222005	668.501367974196	695.152900900433	591.286066183689	551.876726767135	572.6802358	596.713930740221	624.125642726116	548.789012044925	726.141634719537	688.658303787729	556.268269469077	585.152702077302	172.48500868875	165.322631651631	187.513011979186	116.261659240249	167.902514818118	100.5357793656	156.309959517824	140.060715720988	157.601528214363	114.903955348861	166.642976201978	194.632000200565	475.065644338257	255.01421060573	274.382997302672	266.143682325605	358.043608733659	410.542516208572	320.137723491115	297.513132948673	260.892824814834	310.793275370845	409.619204925418	244.12726352401	354.447494450811	437.918085064526	296.63329423631	363.326920387762	308.194792988426	351.865052758209	353.439412405097	326.847771660401	385.447421410549	428.026131651199	293.096195137554	381.87711041049	217.78325457501	176.222656715137	161.450187178955	229.689324766416	241.118949372969	237.413387015055	218.486222788771	219.16625237479	149.694568861724	160.790390888392	213.701892417229	249.864111615121	204.933016392201	366.171243823993	358.282363088419	314.916102178697	340.569258952467	231.680077361587	230.178973667804	249.847357105689	253.298260288109	266.468661753865	245.237661014718	264.844523097782	275.132265100264	143.001400212266	135.017087680538	168.598400804149	150.361307287782	205.59894807118	261.949306609617	280.02061056727	214.183297942926	251.288958492365	240.369277719172	118.866569832759	108.712512416485	169.469473089776	190.222614323911	198.293767455687	193.073240958132	334.89993207406	230.744900321461	212.973723928032	231.536249727016	265.187803672682
LOC110881936	0	0	0	0	0	0	0	6.16423655858631	1.50459817394568	7.93792106204964	0	0	0	0	3.12446567551584	2.56104553451662	6.79535031138494	0	0	0	0	0	0	0	0	0	1.03705610287689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02309215720062	0	0	0.944210971714966	1.98615114542981	0	6.95642932899749	0	0	0.941365976962467	0.927008466292103	0	0	0	13.2065714010502	0	2.69547768997224	0	0	0	0	0	0	1.85413562605133	10.0312976891863	1.0223495472514	1.93663681791607	0	1.2879505586148	4.98878176913949	3.23251436023003	0	0	0	1.83650082067082	0	0	0	5.00773873895406	2.3065997469684	0	0	0	0	0	0	0	0	0	0	9.86398440174697	12.625116207247	16.7831101633464	4.94235266874353	14.2075870989536	11.8195563418122	2.30498433995199	11.1472562647332	39.6766491368154	9.65771412011123	26.5525416145968	29.0468591635068	100.274413213963	22.770335154689	26.1550888445709	12.4499662849258	18.3892614410918	14.5958253836771	26.6119007780201	16.9930785929251	20.8206130921408	18.6038270268103	0	0.604033647819501	0.651524042060965	0.312295420091105	0.772980541687924	1.60257670837434	1.8392552814998	1.15959877085693	29.1265176434172	9.3553323789149	1.28253714763635	2.21263737544345	0	1.70233199517827	3.18910309307403	2.37808620911061	6.35978155083046	5.76432164617913	4.75905041893648	2.04774649501049	3.89418525667512	6.35077707306773	9.60783716968567	6.04007607983521	4.11143881663073
LOC110886572	4.5195442555877	1.02608766221385	2.81949338573941	7.82432235412641	7.27113446585867	2.41690371026983	7.00765913098623	671.490835782002	322.736308311348	1469.83838332286	187.816348697753	8.18817098360273	172.162508165306	4.38361174308424	1073.77470381894	950.147893305666	310.644585663312	24.9300722184774	371.784095542667	10.7070468136891	4.05086286717263	2.84938759075874	3.18821525076902	71.7036796327815	14733.1635677726	16991.9503396697	10738.7159452902	7921.40112789998	16641.0126724354	17586.3646158595	2586.1950998204	5280.22638709214	2306.89981726734	7811.00764806193	9840.43507620815	9602.09241974628	17724.2941290847	8208.04655397441	6114.83649189046	13032.9482907161	3555.50460262979	5103.42778180468	6974.66436856203	13752.5754452267	23658.060695028	20912.0036931806	9963.44187457692	16599.6052877727	14177.3277403002	10857.2952364921	7181.53234419242	11977.8118996455	3032.42138748264	8943.14364977856	7886.76415499155	5955.10238746047	13108.6092623576	15160.4632384574	24975.2045520921	23140.9607649633	343.182607961036	405.22014605916	369.256392820551	34.3500356846191	98.2540642268989	29.5050656833826	683.297823035061	635.90784723897	834.361031723099	590.022691354868	597.052135594819	676.854567861667	177.69630971431	12468.6493579499	15056.143379263	8805.36911726659	184.479786207282	162.570720704146	21.3995804472671	1112.00124691618	2037.4040383921	1427.68297785926	2232.25949780929	10878.060475693	3624.43706906968	2922.33494046349	4600.13350827403	2226.26789453285	1111.25125673745	4856.05259611945	3715.16703452422	5148.28021487076	64.7392309862679	180.746786163589	7019.7657423212	4692.43829397392	13095.4017859669	13378.5363873533	12894.5981127519	6741.50007845346	5058.77011429562	7530.38383862316	6046.27179799129	9367.46792477766	11238.3599977694	6816.62748894733	7790.78258278343	6549.0698728595	12113.8183022945	7523.94722428824	5394.9853901345	7438.45625292163	6091.32446012126	9871.44978271733	11172.176762185	9486.19164190383	9590.98836412943	12105.4701950541	7919.18313973757	7754.11338658858	11265.4326889464	12888.6775521044	12546.1724056856	15561.0193091291	15578.4364206156	9467.83155867784	9142.03080067564	9219.30452959264	6739.69344560074	6542.15097874967	5828.44428509137	4483.87894886208	5767.19878369454	7096.01979153836	7092.67754553197	10786.6521662095	6014.81652627297	10966.0256827971	11293.7985616054	15681.591567122	12416.3830614479	2507.97767814475
LOC110890809	50.6188956625823	9.23478895992461	30.0745961145537	24.590727398683	37.394405824416	19.3352296821587	12.8473750734748	71.5051440796012	70.7161141754468	108.484921181345	56.1512795075755	14.7387077704849	43.0406270413266	35.0688939446739	78.111641887896	55.0624789921073	97.0764330197849	56.7374057386038	34.2974257880689	24.6262076714849	26.3306086366221	33.2428552255186	31.8821525076902	18.779535141919	41.4019048472132	14.3983309849195	2.07411220575378	41.7733932425435	5.98382332701742	5.02324039299043	6.42001265987687	1.03189884445811	17.7293385594687	49.9164985793307	46.2580436448919	39.3565888903908	6.52708308933333	124.364341726885	58.5852598025433	19.012324275297	69.385369998351	121.415403545275	60.2725519292425	76.8594401700771	16.0705964326338	30.6927647160185	14.9559123738841	4.03957055126184	8.4978987454347	62.563761081039	35.2696951758692	64.92667373731	188.904938892361	89.8380719814913	103.550257465871	76.9417027022445	60.0944801147203	29.9416653820752	11.3735148032711	6.09534064663856	84.9019472820271	93.4432265857043	104.814965670417	29.0654148100623	41.0428369555401	49.1751094723044	25.0095935228519	20.9286126939408	22.249627512616	17.3267869176854	44.9833800790617	13.5564577254125	31.4292792691977	162.281770385465	265.652629206678	160.548213224758	103.70165496859	114.211075937723	35.9512951514087	59.6862766718017	49.7385601265691	64.2759815243839	50.3765554444567	226.600177937671	45.3631283570452	103.717441199493	49.4388823727184	46.3063722062834	30.1389229736316	88.163055724652	42.1533244152868	49.6261014562912	60.7552783101899	79.8390711888247	227.09361684322	163.460312943236	12.625116207247	21.5782844957311	19.7694106749741	30.783105381066	21.275201415262	39.1847337791839	31.212317541253	15.1149139568821	33.8019994203893	25.0774004137859	6.2243269636086	14.7945855561585	81.5937009709689	47.9509962150467	47.0332059652751	36.7785228821836	34.0569258952467	18.7848711374259	10.8137772864069	19.2190274696684	25.759145114045	5.97040633646631	4.22823553473651	11.4016707360669	9.36886260273315	23.5759065214817	6.41030683349736	6.74393603216594	3.86532923618976	35.9798159124565	41.1634624672256	4.70263620799996	4.42527475088689	8.63805794817506	8.17119357685571	8.69755389020189	5.09589901952274	11.9713535074456	21.1358460359902	1.58635013964549	1.75521128143757	15.5767410267005	52.9231422755644	48.0391858484283	32.2137390924545	127.454603315553
LOC110890906	56.946257620405	11.2869642843523	41.3525696575113	16.7664050445566	17.6584694170853	9.66761484107933	10.5114886964794	105.202970599873	30.8442625658864	17.8603223896117	58.0875305250781	75.3311730491451	151.718210320676	39.4525056877582	48.9499622497482	24.3299325779079	37.8598088777161	12.0352072778857	14.6335683362427	13.9191608577958	37.4704815213469	21.8453048624837	23.9116143807676	47.802453088521	12152.4448322963	12773.2393610883	5713.14207074879	10688.1598245224	3014.84965292894	6356.40839329009	53.5001054989739	124.859760179431	171.035971985462	3194.65590907716	1382.92276313375	1829.62374864863	80.5006914351111	201.97517152637	274.21156324246	367.28353713642	58.4819547128958	120.420195319494	146.914345327529	108.445511472848	130.707517652088	111.517045134867	203.774306094171	9637.40544267294	408.84335075258	660.395255855412	4042.52947354006	10511.1647161152	2399.09272393298	2915.48185177829	5282.94586271337	3083.23015888753	15472.3254802033	10733.0889839612	357.748738357436	11198.1566579828	92.051584947882	86.2552860791117	81.7364411191324	0	7.46233399191637	12.0205823154522	53.591986120397	49.906691808628	44.499255025232	0.911936153562392	10.223495472514	8.71486568062233	56.8144663712419	18.0313078206072	17.4607361919882	21.5500957348668	19.6487346256277	24.6942866892374	19.6876140114857	121.209054164274	130.446412407417	193.584132591086	151.955511504591	65.1006036064028	102.259255448932	188.227948843524	6258.65351537132	4474.79846801104	3645.83745648769	10651.9863398749	7573.81750023125	9907.25222004131	27.8876687325462	65.4236833352869	63.7652027589336	54.9564845240189	61.547441510329	56.3432984055201	52.7184284665977	172.858976370602	108.739918344672	115.2492169976	93.6369526237589	100.136304964344	85.3098080609825	50.1548008275718	103.73878272681	78.904456299512	113.851675773445	211.420301493615	174.299527988961	179.295299050645	250.561669086458	42.2659600592084	46.3447597988868	54.4539111640605	27.190208731492	8517.88445066275	4655.89135739272	6520.45261294614	10992.4864917868	7579.46070152094	5080.16816554666	5999.65072825236	6986.96912733661	101.08614946833	63.6162601766213	8341.62160822683	7541.99575793653	6794.61785423497	5999.69888380631	4091.90918687698	3330.33987255876	5603.34165107874	5258.9827818641	11828.8842079566	6008.38075157436	136.296483983629	150.301724062603	321.86254518447	195.295793248005	215.850537873113
LOC110891299	25.3094478312911	55.4087337595477	11.2779735429576	5.58880168151887	0	0	1.16794318849771	3.69854193515179	2.25689726091852	9.26090790572458	6.77687856125911	1.63763419672055	48.4207054214924	1.09590293577106	1.04148855850528	25.6104553451662	10.6784076321763	37.8249371590692	17.8346614097958	64.2422808821345	107.347865980075	0.949795863586246	3.18821525076902	6.82892186978872	7008.75103484966	13413.485145551	7212.72519550877	7221.93965965274	5216.89663727135	4900.67332740146	3776.03744611758	7336.80078409714	1970.04238463743	8180.75948939031	9401.94737082428	9945.31848565085	4897.48801136311	7116.81958558889	8275.98163127317	10256.2847499648	8632.53124736627	17632.104136161	12208.0170415433	6335.11303429252	11881.5276291939	9028.78828729544	10738.3450844488	6525.9262255635	11276.7116351918	7665.55034578635	9087.13322766511	5206.88735275462	2757.01787130798	3606.76217407798	4824.50063193264	2287.85689480891	7575.91079312907	9893.72429775037	7321.44166563296	10965.5178233028	871.362090526068	989.240312219812	992.376555705231	2774.42595914231	4547.04884574104	2651.08479066245	200.076748182815	150.525022067959	255.870716395084	342.887993739459	667.594254355165	565.497950831493	6.0440921671534	20.6072089378368	18.7079316342731	19.3950861613802	5.45798184045212	10.2892861205156	2.56794965367205	292.921880896996	385.708456830564	291.888574922496	720.962834475585	8.7635427931696	596.640467882493	694.33064802994	14713.4748836432	12993.3899396515	11596.6797815961	16684.07112575	9880.09073025992	19668.1930030305	4.97994084509753	13.3065118648041	7.83081437390413	1.409140628821	170.439068797834	164.234720884176	168.03999073728	369.397264572792	278.941529666768	223.583480975343	118.160916406172	434.553776260359	395.96627892456	163.740673290014	560.189426724774	210.411883465365	681.212526711112	146.032579382188	182.599505512244	296.526840737605	136.227703580987	111.143820896437	128.220502110253	195.393445941629	108.760834925968	5077.04500938348	3501.28103958574	5336.30766650034	6572.25711581731	9225.52276504537	7038.51690318011	5850.67105045087	6791.77000090903	476.304229698234	432.216355905869	2778.40297416288	5395.73750375639	3578.90446352798	2936.86315808156	7370.30716655708	6764.97581171709	7745.09161452017	5399.88842210403	16207.739376758	8162.6100643254	562.709769589555	167.237129590784	398.725242541955	209.389304100954	185.014746748383
LOC110894233	9.94299736229294	2.05217532442769	7.51864902863842	3.35328100891132	5.19366747561334	19.3352296821587	2.33588637699541	1096.00126011665	422.792086878735	1280.65126467734	465.668369709376	21.2892445573671	873.72472893893	112.878002384419	1318.52451506769	521.172766274132	255.311018842034	6.87726130164895	128.501021952631	10.7070468136891	1.01271571679316	3.79918345434498	20.7233991299986	114.384441318961	6712.03738344463	13957.742056781	11673.1034939823	9021.10999186648	8723.41710690356	7822.18993996469	4232.92834707882	6001.52367936835	6034.23252382857	6417.96758585728	6723.79938563356	6493.83716691449	7254.852853794	7337.49616188622	7519.25535882365	10788.6298296731	6351.73501356333	10614.8909361795	12321.0280764106	10719.2597311172	14448.5375660333	12201.3970667746	9724.14727659477	11686.4776048005	15191.4103239221	7464.94908009794	4103.73276810995	9452.62805321943	8039.39650465069	5496.19867743608	6340.09985484222	3598.64686614594	9281.59245371855	9107.25655371453	5429.30238472514	12522.8773585189	209.126901726256	230.912588774288	252.902164874492	173.071333641735	172.877404146063	101.628559576096	273.319129214025	219.750433286378	325.400802372009	248.046633768971	317.950709195186	359.246129723431	35.0557345694897	949.219561699108	1209.77957901633	1132.45753086725	2.18319273618085	7.20250028436092	0	1525.21393156712	1692.04950770196	578.483833719455	1468.35271443023	460.711963983773	2301.98654747447	2396.06496104384	1755.85280676858	1103.33836853048	856.528746444175	4889.11374201619	4321.52639342104	3654.36343654862	4.97994084509753	15.5242638422715	213.669363630813	56.3656251528398	4358.82137055202	4265.30756865618	3915.99076453446	3715.28402637636	2453.73989656021	4001.45281415666	1999.81777389314	2444.83733252567	3088.85889941557	2093.22536395072	2948.25620509594	1193.42990153012	4013.27157101393	5512.18497399333	4291.08837953775	4606.50999099349	4159.81023434798	3209.0821526436	3719.93938652398	3318.48540976275	3378.74120079224	15037.8824019964	8007.97608596704	8953.56914802282	15510.7766296649	12666.0591560983	12650.740535907	14788.8386334461	13899.3374004148	2549.42695608263	2376.25442424439	14057.4621628595	8658.05005011021	10085.325293492	9403.00100856671	3981.74017093443	5636.06431559215	8163.34077768655	8688.75416134068	5524.72875300537	2567.58156952959	6949.17359053675	8323.75181710077	10799.2089787267	7034.67527431474	3988.09565213181
LOC110894830	14.4625416178806	27.7043668797738	363.714646760384	157.604207418832	29.0845378634347	15.7098741167539	0	2.46569462343452	3.00919634789136	7.27642764021217	322.385794414184	296.411789606419	300.208373613253	237.81093706232	63.5308020688221	23.0494098106496	24.2691082549462	110.036180826383	142.677291278367	96.3634213232018	1.01271571679316	13.2971420902074	202.451668423833	368.761780968591	37.4588662903357	34.5559943638069	61.1863100697365	34.0015991509075	112.695339325495	143.664675239526	2.14000421995896	46.4354480006148	2.08580453640808	14.790073653135	10.6008016686211	10.9832341089463	48.95312317	7.48056190838406	0.813684163924213	8.64196557968046	1.98243914281003	0.995208225780943	2.82527587168324	12.6344285211086	7.49961166856244	6.1385529432037	8.41270071030981	56.5539877176658	14.1631645757245	14.8961335907236	28.0082873455432	10.4346439934962	20.8789669302083	34.0439009614072	20.7100514931743	52.8394825786499	16.0251946972587	36.9280539712261	72.3769123844524	36.5720438798314	31.2796647881153	38.6351802229354	44.2338387232952	81.9116235556302	50.9926156114285	10.9278021049565	72.3491812625359	60.3709981555984	88.9985100504639	201.537889937289	264.788532738113	259.509333600754	2.41763686686136	91.4444896616508	88.550876402226	80.8128590057507	10.9159636809042	10.2892861205156	46.2230937660968	149.674816884672	231.800459457784	52.933161255375	10.7359872258678	3.75580405421554	10.7641321525192	13.4448534888232	502.113649097921	471.078286483152	256.666956936734	29.9124653351498	94.0343390802553	136.04396778535	0.995988169019507	8.87100790986942	10.0681899093053	8.45484377292598	4.73441857771761	0	3.29490177916235	11.8396559157946	33.0947577570742	18.4398747196159	15.6061587706265	1.88936424461026	8.04809510009269	1.47514120081094	0	8.21921419786584	0	17.4367258963806	16.5999550465677	22.9865768013647	21.8937380755157	3.13081185623766	3.08965065325912	0	0	57.8186718899895	28.6915982714263	26.7124857244996	45.2828359132102	8.50278595856716	10.4167486044332	8.88973386058238	26.2842388060904	1.71332456725983	0	117.993417582544	49.1205497348445	42.797650743231	39.4941022881359	46.9667910070902	44.5041847704986	57.2380339574741	57.6432164617914	80.3750737420383	41.5400003273557	19.4709262833756	23.2861826012483	1.60130619494761	10.066793466392	32.8915105330459
LOC110896719	25.3094478312911	0	0	0	3.116200485368	4.83380742053966	2.33588637699541	2.46569462343452	1.50459817394568	11.245388171237	0	0	0	0	1.04148855850528	1.28052276725831	2.91229299059355	0	0	0	77.9791101930732	21.8453048624837	0	0	4.92879819609681	6.71922112629578	4.14822441150756	5.82884556872699	1.99460777567247	2.00929615719617	0	0	0	3.69751841328375	0	0.915269509078856	0	0	0	0	0	0	0	0	0	2.04618431440123	0	6.05935582689276	0	0	5.18671987880429	2.3188097763325	3.97694608194444	9.45663915594645	1.88273195392493	0	6.00944801147203	0.998055512735839	2.06791178241293	4.06356043109237	0	7.18794050659264	3.84642075854741	0	0	0	2.67959930601985	2.41483992622394	7.41654250420533	0	0	0	4.83527373372272	33.4867145239848	31.1798860571218	32.3251436023003	0	3.08678583615468	0	2.75475123100623	7.50770718891609	0.756188017933928	19.8202841092944	12.5193468473851	3.844332911614	8.64312009995775	3.0899301482949	5.34304294687885	5.83333993038031	0	2.43192256242039	0.855622438901573	11.9518580282341	3.32662796620103	5.59343883850295	0	7.89069762952936	2.39758716619234	13.1796071166494	21.3113806484303	33.0947577570742	27.6598120794239	55.736281323666	28.3404636691539	24.1442853002781	14.7514120081094	18.6729808908258	18.0822712353048	36.0530306615909	52.3101776891419	38.7332284419913	34.4798652020471	17.0284629476233	10.9578414968318	13.903427939666	3.20317124494474	7.15531808723473	1.57115956222798	0.604033647819501	0.325762021030483	0.936886260273315	0	1.20193253128076	0	0.386532923618976	39.4064650469762	24.3238641851787	0	2.21263737544345	0	0.680932798071309	0.579836926013459	0.679453202603032	0	1.28096036581759	2.11513351952732	0.585070427145856	0	2.11692569102258	0	0	0
