gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC110898659	22.3256439083813	-1.3045774848045	0.229588901846566	-5.68223234795706	1.32947874453764e-08	3.08199903244297e-06
LOC110869962	7.19016311952921	1.69367170621589	0.29843291675651	5.67521748144742	1.38512566925763e-08	3.1940997933081e-06
LOC110894409	170.096346051313	2.12884506629383	0.37632642734982	5.65691089325209	1.54121726674174e-08	3.49880276295454e-06
LOC110899498	56.2141751504269	2.01484275035903	0.356454917068237	5.65244762768506	1.58179003140178e-08	3.55407940696604e-06
LOC110875105	5.08849971195256	1.36548706626402	0.241638834968922	5.65094210307561	1.5957083562037e-08	3.56705948564842e-06
LOC110882432	33.9135309467634	1.95306121644663	0.346182264941915	5.64171367003543	1.68365927645053e-08	3.72564886557594e-06
LOC110936434	86.3948952159994	1.37507783654456	0.243892098214411	5.63805816839421	1.71978420922437e-08	3.76753126714783e-06
LOC110942212	722.895572273238	1.74094976757156	0.309601941590339	5.6231874988535	1.87465734725753e-08	4.06615034716542e-06
LOC110927994	12.4769551240736	2.0505362544136	0.365375150111217	5.61213934168602	1.99840411620074e-08	4.31320581020784e-06
LOC110904301	7.26023511891948	1.38226550620394	0.246496897231935	5.60763856148396	2.05105793908195e-08	4.39202320454297e-06
LOC110864326	68.7998770818315	2.30469696407349	0.41219885636646	5.59122600287986	2.25471874964226e-08	4.74943496619356e-06
LOC110901552	10.1914684783772	1.09745419233226	0.196748199445768	5.57796307881721	2.43351287778504e-08	5.07723491558447e-06
LOC110899224	65.0395080926837	1.58332889932799	0.284333270098699	5.56856712117573	2.56842688475195e-08	5.25855399665989e-06
LOC110891331	272.265875962456	1.27375971048122	0.229064190688013	5.56071076258309	2.68678162551858e-08	5.44993750650329e-06
LOC110864603	28.2906372516795	1.36339027569844	0.24559812427738	5.55130573456101	2.83543690838012e-08	5.67531098979459e-06
LOC110918908	8.81442479791495	1.17021695854617	0.210803378127165	5.55122488521149	2.83674877154566e-08	5.67531098979459e-06
LOC110916067	24.5698976396162	1.46028461819481	0.263500211448523	5.54187266176098	2.9925389867888e-08	5.93281009806175e-06
LOC110904948	43.6119394888597	1.04559749322152	0.188851404048819	5.53661487711912	3.08373603953355e-08	6.03173262661263e-06
LOC110863803	72.4126561399783	1.26519879669521	0.228895635879299	5.52740462628291	3.25002801978759e-08	6.30074016190148e-06
LOC110926513	194.672507278865	-1.09997036571226	0.199849703998722	-5.50398796547278	3.71294904947921e-08	7.10389299798611e-06
LOC110884217	14.0420159011388	-1.35600741238113	0.246580717459038	-5.49924351893569	3.8142406750369e-08	7.23450826563059e-06
LOC110904405	16.4978958735398	-3.55816845856386	0.648111902780809	-5.49005263334475	4.01813986164408e-08	7.58839568526179e-06
LOC110868752	8.92008296793791	1.09392462510354	0.199324207073153	5.48816744923542	4.06124984786284e-08	7.60425644590865e-06
LOC110885753	19.8711465599321	1.47316864653131	0.268672337597219	5.48314225314785	4.17836760550934e-08	7.7902552454377e-06
LOC110886157	145.658838620862	1.37382303346312	0.250609213217264	5.48193346855167	4.20702455134786e-08	7.81044803782861e-06
LOC110892409	50.6926894855434	1.04566406491694	0.191173819949529	5.4697032532645	4.5078969408003e-08	8.33371293519934e-06
LOC110904312	17.7420203958886	1.21039826945749	0.221611908594192	5.46179254145559	4.71350719495531e-08	8.67721026217529e-06
LOC110942211	462.482908370038	1.98881430565481	0.364492821417623	5.45638813384502	4.85917163632757e-08	8.90793916627849e-06
LOC110907161	11.9514686054607	1.28693420396314	0.236214761678155	5.44815317561144	5.08955188691253e-08	9.21325230352718e-06
LOC110885388	344.030645022934	1.2066837379079	0.221513675949403	5.44744577388315	5.10982861586959e-08	9.21325230352718e-06
LOC110935335	72.2673358737276	1.70588476736671	0.313435966354535	5.44253037456824	5.25289999515454e-08	9.39390042398779e-06
LOC110869199	34.4337312068935	1.07075716592524	0.19672497966611	5.44291410141494	5.24159264951969e-08	9.39390042398779e-06
LOC110942213	890.602696526685	1.69377759047962	0.311443994692425	5.43846604636688	5.37412485314953e-08	9.53287070104831e-06
