gene_id	module_number	module_color	gene_name	subfamily	kME_12	kME_15	kME_26	kME_1	kME_4	kME_27	kME_18	kME_21	kME_2	kME_6	kME_23	kME_29	kME_19	kME_7	kME_8	kME_16	kME_9	kME_0	kME_14	kME_22	kME_24	kME_10	kME_28	kME_3	kME_5	kME_11	kME_13	kME_25	kME_17	kME_20	drought.GS_drought	drought.GS_pval_drought	cold.GS_cold	cold.GS_pval_cold	salt.GS_salt	salt.GS_pval_salt	control.GS_control	control.GS_pval_control	heat.GS_heat	heat.GS_pval_heat
LOC110904303	1	turquoise	aquaporin PIP2-2	PIP	-0.0737996280575642	0.174699710336135	-0.252465081033579	0.571285847503673	-0.15151800579116	0.124348565538931	-0.256484319525985	-0.506214251607407	-0.735390229064732	-0.787466902989795	-0.730926203636726	-0.494075340734771	-0.408339364242034	-0.556053262248841	-0.373974892330519	0.398928121249227	-0.166159831551443	-0.470379679887526	0.658016718277125	0.509305622537643	-0.04816578664343	0.192174941508984	0.199101309712147	0.805384121411171	0.389692622537707	-0.0102916365470049	-0.0589084257485611	0.185845318716624	-0.0302284602187033	0.628387164132684	0.1787202426717	0.269855126539119	-0.510235110045654	0.00076947411649789	-0.293092673518956	0.0664403130116878	-0.0556390655910102	0.733104958901033	0.368732863293387	0.0192170608974175
LOC110904450	17	grey60	probable aquaporin PIP2-4	PIP	0.102676697346595	-0.179300097373818	-0.0712871211129182	-0.398673163774035	-0.294164614005846	-0.272141542640241	0.464544839611759	0.164890889480027	0.43284252894718	0.160653823658202	-0.00647470929333281	0.201063481483912	0.437387220489106	0.480173837297337	0.329558894455703	-0.206482712528799	-0.0490010033563586	-0.150806838761827	0.281701462790138	0.293810377169538	0.211558307862051	0.539960502299861	0.39271498316832	-0.299137328903745	0.0947010517340828	0.196272361652365	0.573593164709119	0.032035657688013	0.760807109317942	0.443561579871413	-0.128369278068438	0.429873511084788	0.474506413523364	0.0019782773903825	-0.375249812214546	0.0170349914425853	0.150487201437218	0.353990139843897	0.0759948934781775	0.641166827413778
LOC110904451	17	grey60	probable aquaporin PIP2-4	PIP	0.231499670351074	-0.0109933396354157	-0.00138208851063069	-0.267951161545801	-0.249863126594771	-0.153895723071338	0.480916734144851	0.161728841919197	0.304847786272415	0.0624329432400557	-0.0132202960935428	0.249785547234408	0.438354044489355	0.511761754609208	0.360540122039055	-0.2704952140836	-0.22141552687828	-0.315228699468962	0.380686779127975	0.291929245295064	0.285595322556245	0.505833236826436	0.446338657410547	-0.221128295579218	0.091691954338669	0.144872798764726	0.442246080848198	-0.0521084815427192	0.765785104397734	0.444136787606982	-0.0323287538398399	0.843019208255793	0.464575527929103	0.00252740895916276	-0.482289759013455	0.00162431545084306	0.0632736900228475	0.698106770560383	0.121948831635566	0.453483841664649
LOC110904457	10	purple	probable aquaporin PIP2-4	PIP	-0.0857892429984856	0.0113475038366369	-0.281897179105156	-0.236600164739398	-0.624162352624134	-0.267894063027242	0.477348404943941	-0.0837405221204888	0.13681794018861	-0.41452673328695	-0.352737130920572	0.200474853567291	0.0625424133283825	0.147853993168469	-0.0189435870313596	-0.312242294195541	-0.228557516577414	-0.586383326897942	0.700689833376616	0.490374981486515	0.427921745926145	0.816545896816883	0.728600705574122	0.282853717606634	0.55728476731132	0.366694954944682	0.477288357448629	0.191981850694782	0.730097083065063	0.701023728160102	-0.291773210827121	0.0677301536136641	0.254946465448522	0.112364408133925	-0.601321371153974	4.06936766674012e-05	0.0774358477838817	0.634835694324526	0.567300137628139	0.000134980747873031
LOC110904925	17	grey60	probable aquaporin PIP1-4	PIP	-0.0272059154638276	-0.334365923095129	-0.262066278930139	-0.26451794588187	-0.312252869808151	-0.268337283937668	0.312365701674484	-0.0104853588227011	0.188764921499169	-0.0234760656104642	-0.367519052795517	-0.183623124602543	0.245920454500118	0.19498956073277	0.217996709405544	0.126161114759422	0.0863406557111039	-0.149537433630897	0.320102780879136	0.416319198478655	0.0362678831505781	0.496542754326087	0.310887219915091	-0.0620763202758364	0.220366033111324	0.160950149990443	0.668148587660269	0.190609048021415	0.68278797135084	0.734264242249997	-0.0461974389633213	0.777127463544688	0.208437282651506	0.196807189492165	-0.321556389311103	0.0430420014269781	0.114450603325778	0.481923698842652	0.120434913679073	0.459151565533786
LOC110905693	0	grey	probable aquaporin NIP-type	NIP	-0.301608659652241	-0.418278318468371	-0.202410042899157	-0.316075816624749	-0.0146614021750483	-0.118568649384762	0.0208756422535199	0.167417440403016	0.340066453364043	0.312704026325263	0.06674942562204	-0.15486697814613	-0.178307955627039	-0.10918651777529	-0.052839577435495	0.0822015182025327	0.465926170557669	0.480991810071719	-0.554408067098948	-0.407897497323112	-0.275422401958686	-0.212066354156404	-0.171553309142883	-0.228376893402927	-0.0197851214058136	0.0969753678740511	0.150799907912111	0.274590591557301	-0.192252332358243	-0.26558174047555	-0.265154416972553	0.0982181647749684	0.07136239878075	0.661689140888791	0.444017187583937	0.0041037580569848	0.26472594246311	0.0987830604812383	-0.280353730173553	0.079736344009085
LOC110906290	3	brown	probable aquaporin TIP5-1	TIP	-0.339234969350706	0.1517136926247	-0.100273819012529	0.217061753053231	-0.394012864943433	-0.262198383276491	-0.217998989791108	-0.558399075961588	-0.319881445469159	-0.669363156575776	-0.368342968733837	-0.0626207639558989	-0.40232699563572	-0.485319006559036	-0.653767893858846	0.162221952865745	0.00710106336066113	-0.244093416632444	0.448597849871087	0.134540070772943	-0.00730581898427272	0.251745838211699	0.286159266702188	0.651590986973974	0.498453473238179	0.425956586152496	-0.101787958308951	0.111335391119724	-0.0916698303904789	0.247154176360571	-0.258406618173869	0.10740641210494	-0.31898993382456	0.044829683806003	0.0906288286350697	0.578102900562217	-0.255050153804698	0.112213361110805	0.485781598959658	0.00148458884958097
LOC110906934	0	grey	aquaporin PIP2-1	PIP	0.27870735093664	0.114836531397973	0.20847683168538	0.276176360121496	0.387570136449423	0.20976836286836	-0.217368673151241	0.0267626310495785	-0.150018484794237	0.166134503525205	0.134372207789295	-0.0737602144325193	0.236555139707476	0.0559645830065226	0.219300712836022	0.172489076982378	-0.0859872835671606	0.10890653663566	0.012987409962779	0.163921086732547	-0.0437858690036871	-0.185224805915016	-0.290809378329146	-0.157106591568557	-0.384664037340024	-0.33537683154797	-0.14443864330543	-0.0244401128346144	-0.139238695824856	-0.0969426910986845	0.367336525558944	0.0197138797700919	-0.175518442419758	0.278669718690077	-0.084927813986388	0.602338046027144	0.170141501594243	0.293890900577833	-0.27812921702534	0.0822573755362335
LOC110908794	1	turquoise	aquaporin PIP2-2	PIP	0.272796172759902	0.506768504406153	0.416845134892688	0.759145223632943	0.44570429423726	0.298963969051001	-0.622447930487535	-0.42519230563614	-0.720278762181652	-0.29830766493735	0.0294308595914577	-0.135530662559137	0.0214254531067129	-0.296374456380944	-0.293234404025347	0.311417722905409	-0.289889298745025	-0.0954164052866108	0.369169270994176	0.334231107921052	-0.0930385826613186	-0.256265074019616	-0.163868733822412	0.342887500119796	-0.297914449158477	-0.390382670824786	-0.558956507496061	-0.192833912512931	-0.444955656571988	-0.155561876986071	0.50273537360565	0.0009462081116704	-0.570860764702461	0.000119795093893717	-0.125689536314722	0.439643483759412	-0.0539526620526923	0.74091093816585	-0.0372920853762219	0.819291576578145
LOC110908807	0	grey	aquaporin PIP2-2-like	PIP	0.0587140159905055	0.145446336205934	-0.0816945051342933	0.300443623097962	-0.147036922634862	0.0551306443724511	-0.0196444853129942	-0.261995591174601	-0.364988823019251	-0.468214392804316	-0.408394139745462	-0.205329006580942	-0.0402948717782639	-0.178555556151459	-0.118089619202348	0.154751220777654	-0.220432904066123	-0.433528327381288	0.550404978678668	0.434918644837183	0.100180445532868	0.284708590210935	0.270011332999689	0.420772728815315	0.231641964840724	0.0299108222370351	0.0736438362515364	0.0761239940044024	0.196835439650336	0.550034040885657	0.169632914362467	0.295357799599011	-0.232240571773234	0.149290056200675	-0.37563874143994	0.0169116521178626	-0.0524618074515872	0.747833179339866	0.289147517296285	0.0703556621647517
LOC110911761	19	lightyellow	aquaporin NIP1-1	NIP	0.420003860372493	0.217456941156432	0.578266042843525	-0.136339905360926	0.264926676842062	-0.0702101220381959	0.0833088386062284	0.198539489364374	0.325981537925325	0.515488755503925	0.651346073351573	0.530607094620241	0.782993106063492	0.624918995686513	0.372476726082115	-0.26894528301446	-0.247306802917951	0.079353889323947	0.044561277494921	0.108720993696335	0.313763378516487	0.0916899301011433	-0.0724070317993438	-0.608707364554387	-0.473175078248713	-0.115565826998669	0.00297245841535264	-0.444498550413535	0.256396369190588	-0.196793387799633	0.191472493279741	0.236584345592308	0.25629644535127	0.110409841907845	-0.199578277737202	0.21694774454557	-0.0894789614131617	0.582955423552255	-0.115360827537024	0.478422463685925
LOC110914202	0	grey	nodulin-26	unknown	-0.0601456471688312	0.0590973331790595	-0.130444948380217	0.157488425788615	-0.178788830561327	0.0362605150576834	-0.0154175510412355	-0.201962216455431	-0.254971369061177	-0.399372679222295	-0.329695211302467	-0.151134212339344	-0.189544132658188	-0.194341844488305	-0.146443812821281	0.0780344569988001	-0.0989432860060451	-0.284502596870666	0.280633827255314	0.0950859047700288	-0.0633382127765307	0.0908958389310384	0.160193087273867	0.396651908904873	0.27935589937583	0.0843934302289623	0.00830692160515587	-0.0197532768112423	0.0747814833211087	0.288688980128487	0.0253147121144666	0.876780238871815	-0.159040956671595	0.326975105638936	-0.120855401850973	0.457573555631681	-0.159040956671595	0.326975105638937	0.243947222329178	0.129277757757659
LOC110916097	0	grey	probable aquaporin TIP-type	TIP	0.221981278754272	0.0501734928482023	-0.178840997983805	0.344452081285538	0.0701551387738976	0.129909539320922	-0.074002833935882	-0.156736371674099	-0.388559803484417	-0.249982752715176	-0.449793333962444	-0.377201255543634	0.0973369008862423	-0.082643512914117	0.241314035668424	0.263990717340826	-0.182537270840614	-0.285258701408734	0.537771734181983	0.673631163025537	0.0869783187731077	0.264730059938728	0.08243308805509	0.211949593904238	0.000978574930226461	-0.258071001662767	0.152601441590151	0.164500197100496	0.246129821111571	0.559147273482009	0.31417272938376	0.0483472189196612	-0.187873083304647	0.24567911683582	-0.445740032408185	0.00394483504295089	0.272885921278602	0.0884449174388851	0.00620270609132318	0.969699070791074
LOC110921506	0	grey	probable aquaporin NIP5-1	NIP	-0.0936295870247992	-0.422486051227671	-0.297663051082834	-0.0310859422308915	-0.0674237883707464	-0.113886238280165	0.0234369351407019	-0.109481136899702	-0.0430949541689779	-0.0226475175715344	-0.478623311243969	-0.590093506497898	-0.10432577733553	-0.0893845231708203	0.0704778665703494	0.488919017608788	0.313278159944705	0.18617151674392	-0.0950789238397931	-0.00808262811246627	-0.461616440583538	-0.0729833106110373	-0.0660593568541191	0.0207643345126759	0.0936850921527943	0.0925947890828152	0.363690035301326	0.181780442284622	0.242523044275111	0.399413022744698	0.0600364933256468	0.712876250069653	0.113790334944543	0.484471808400332	0.133567840891322	0.411269808969129	0.160942364528522	0.321149482605678	-0.311131269356696	0.050680397771815
LOC110923014	0	grey	aquaporin PIP1-3	PIP	-0.0687451881398392	0.147031817861446	0.392211429015633	-0.086358420260465	-0.325818351369713	-0.519513921436373	-0.121081876677135	-0.510766899778181	0.0385799050618649	-0.254490197042677	0.112318771829945	0.304038325853859	0.251239514629688	0.131480693790794	-0.327966124853264	-0.0111798732266311	-0.0795714972791436	-0.105710111367792	0.258520984871387	-0.236880467984191	-0.142624404304443	0.130764785102452	0.0907249139723292	0.127998701792754	0.254744635206757	0.639529085778172	0.00667204745312201	-0.338101090495142	0.292590696457133	0.107711064556158	-0.123744772195269	0.446809734728042	0.136748419334095	0.400117779381243	0.113929072822941	0.48393580980911	-0.600640824438733	4.17376169749677e-05	0.280100192637626	0.0800205957477769
LOC110925968	15	midnightblue	aquaporin PIP2-7	PIP	0.674042336156791	0.92026836086649	0.764271987360652	0.450018320853398	0.217769341117314	0.368075400690721	0.0143642220433873	-0.0497998168791699	-0.330711414661361	-0.242905985990173	0.46150331987797	0.628812738606955	0.391605397510393	0.447435790990325	0.0687979547670078	-0.487093814206253	-0.899819347015734	-0.66300753540855	0.448846333304604	-0.130486424511187	0.325466271073367	-0.138189861857285	0.122009999701821	0.107954757418383	-0.17961169358865	-0.0706353225849431	-0.683077312319151	-0.756914301857969	0.0851444513798572	-0.274423840434252	0.464923876943268	0.00250609046800875	0.123430306659618	0.447974467389474	-0.565461307018292	0.00014348570144207	-0.490012347131068	0.00132960621214913	0.203163993812206	0.20863098343619
LOC110926365	0	grey	probable aquaporin NIP5-1	NIP	-0.242499124736103	-0.315038176072138	-0.197954124409656	0.0825872060051628	-0.240971524436181	-0.467707204812643	-0.288348056757082	-0.568905346031537	-0.222695421359091	-0.313590429557221	-0.56074048273716	-0.51523540973701	-0.00684455010855623	-0.280151887726776	-0.196968892068735	0.595100381027556	0.295194947979707	0.0939177684216021	0.323506680435962	0.343385085890597	-0.321201520160305	0.22995917696422	-0.0194697993943171	0.279953203089706	0.261884437625789	0.29365579871425	0.347697682110896	0.204221909681138	0.237547106718982	0.604748168263213	-0.0294746752191101	0.856726995353924	-0.14372634992308	0.376271515797104	0.172573336788832	0.286941786161717	-0.117129714997571	0.471656666472016	0.0343756325164435	0.833216097704507
LOC110927047	7	black	aquaporin TIP1-1	TIP	0.322193473097681	0.346311026149849	0.221006517035819	-0.121686465707799	-0.294446361348483	0.0758681965694734	0.607616459878401	0.203287395000221	0.177380603409761	-0.175774652681146	0.149307979496531	0.499943681286614	0.154324768302617	0.568309627287601	0.0114846797616345	-0.507392237492582	-0.479979521449925	-0.570252734990083	0.301530527861131	-0.218384004054048	0.201472257445754	0.227753522056835	0.586681177868991	0.00754984638202582	0.225222074551992	0.304005575340007	0.0227654345807156	-0.336954824478285	0.64333168065232	0.135554820217471	-0.0795278745554845	0.625689484470515	0.616603526618027	2.26839709886934e-05	-0.419607380309609	0.00703176619827922	-0.376453847916379	0.0166555995761623	0.273955022471573	0.0871549316336571
LOC110930503	9	magenta	aquaporin PIP1-3	PIP	-0.453128258078819	-0.588427175397162	-0.192112520487491	-0.238013395416709	-0.241114568813836	-0.740331882172563	-0.34552853228726	-0.534134035064373	0.0881842127589149	0.0241154349906951	-0.360744572281691	-0.430292495363382	0.161768124980983	-0.279909443566011	-0.159801213573169	0.619882092450306	0.617299547477591	0.470131625979183	0.0297892967044424	0.280772793134685	-0.300722504818742	0.252294032793234	-0.178814362821884	-0.0230096680461421	0.16261061680145	0.383978042656221	0.571293113288613	0.324943767118561	0.160928883621672	0.498891218021489	-0.199590160850658	0.216919810091587	-0.196654179245458	0.223897283472405	0.458179401955849	0.00294814919768732	-0.082338360757462	0.613488936197012	-0.0188901992047641	0.907895174873755
LOC110930648	0	grey	probable aquaporin TIP-type	TIP	0.207950466232461	0.216914744800547	0.212180634588471	-0.188843190841201	-0.127112084837769	-0.106938720841173	0.315802910170112	0.168366348944842	0.310561006708501	0.123389005205226	0.326650720992384	0.541662090587765	0.434247677569464	0.436186594970646	0.180907196860413	-0.445255939778063	-0.304006661128978	-0.257074742061907	0.383656379450277	0.327254978752938	0.471645798455451	0.490590101150511	0.450576532506949	-0.236890194525291	-0.0442270420610253	0.0167633749959672	0.145424972285637	-0.175478306802965	0.425655913946336	0.0760996226988703	-0.0957045226033089	0.556904264266536	0.236417456782561	0.141904970478102	-0.421782107419212	0.00671279479342611	0.00982820325815646	0.952004837209669	0.287657673619085	0.0718806487166832
LOC110937325	0	grey	aquaporin PIP1-3	PIP	0.0303942816827631	-0.0186190057755674	-0.184611370691054	0.414075574490758	-0.0715891546624756	-0.0555082335538242	-0.234990004295407	-0.457267001892971	-0.518684473735202	-0.479899473766012	-0.636215685183628	-0.51605132254634	-0.0330336861750476	-0.298579811889618	-0.116448831099835	0.521164118660843	-0.0391851392952776	-0.272346972064174	0.620298147282629	0.659191874171349	-0.096312794906351	0.276095606693589	0.0706206619408196	0.452059082170845	0.191160607034512	-0.0344351638187815	0.220279418240664	0.164778500012018	0.228839209127779	0.763062563862137	0.242173376004993	0.132174141494568	-0.349364289420327	0.0271290157968171	-0.25635123098933	0.110331068431117	-0.0345388646601624	0.832435380687898	0.1808301496701	0.264147998974284
LOC110937771	0	grey	aquaporin TIP3-1	TIP	0.175711696842764	0.416079014437306	0.139025994558733	0.487464095475845	0.0268205991634024	0.225458335666216	-0.106599833036942	-0.243313175408676	-0.469004034219013	-0.470212289194358	-0.163975579519563	-0.0307718401173367	-0.204900578585858	-0.152195355336375	-0.345075721041332	0.0835665607866011	-0.309655638953526	-0.39902218612111	0.37501207593703	0.0632090768450836	0.0643697211177514	-0.0446799227179789	0.11510133966835	0.439155582634745	0.130591653456433	0.00818870785856766	-0.306742728068934	-0.195835830155725	-0.045505501980266	0.155258750419847	0.145913730174889	0.368973518460888	-0.190139435683155	0.23992560643472	-0.153589544334708	0.344039749093397	-0.320206241203294	0.0439751070724428	0.260085882923704	0.105061003781011
LOC110939970	0	grey	aquaporin TIP1-3	TIP	0.56178138241604	0.288021968806612	0.239673373217085	0.388021937208208	0.21330590301293	0.304363824870988	0.0584995307599094	-0.0369743428697653	-0.347724714048664	-0.148553434417789	-0.164540234731754	-0.153085307381485	0.349957099995573	0.318466200347223	0.304565654189096	0.124681184802805	-0.445193804398626	-0.405378695083362	0.421024499573238	0.268890001875183	-0.0967119165933472	-0.0334347130079189	0.0744620534340181	0.0364706400738374	-0.184427095472282	-0.239533384525671	-0.0277876279831758	-0.285654202935718	0.411236976608368	0.350504800358462	0.58004820431787	8.74795111236006e-05	0.120161017859795	0.460181014809503	-0.525347135208771	0.000499904274051183	-0.104010885886642	0.523018747065851	-0.145522248852924	0.370273412306188
LOC110941540	1	turquoise	aquaporin NIP6-1	NIP	0.130132766457752	0.115357115900948	0.172010316040282	0.693382609048898	0.633296898264106	0.271481951536724	-0.786151507157199	-0.341294972275108	-0.669520110867822	-0.03069939927495	-0.123853789777044	-0.564256346657959	-0.0740505156697717	-0.498843535852993	-0.0966560171620419	0.674305353985119	0.1048615182819	0.324864991166128	-0.0538715540082369	0.242396283722988	-0.34178432512514	-0.518642702773329	-0.596473351319419	0.156360979591938	-0.455481774620065	-0.530517250394531	-0.43219910121612	-0.000140780563236637	-0.690151393467666	-0.178908158954331	0.54534922998024	0.000273607120626577	-0.716205128471217	2.03361835385593e-07	0.267669470790474	0.0949521371796067	0.113088530460953	0.487187879290178	-0.398163994621608	0.0109420570916923
