gene_id	module_number	module_color	gene_name	subfamily	chromosome	protein_ids	kME_23	kME_2	kME_6	kME_20	kME_25	kME_17	kME_8	kME_21	kME_13	kME_5	kME_11	kME_7	kME_12	kME_3	kME_16	kME_14	kME_10	kME_19	kME_9	kME_0	kME_24	kME_26	kME_15	kME_22	kME_4	kME_1	kME_18	drought.GS_drought	drought.GS_pval_drought	cold.GS_cold	cold.GS_pval_cold	salt.GS_salt	salt.GS_pval_salt	control.GS_control	control.GS_pval_control	heat.GS_heat	heat.GS_pval_heat
LOC110877765	0	grey	probable aquaporin NIP7-1	NIP	Ha9	XP_021981655.1;XP_035833122.1;XP_035833123.1	0.375744754159448	0.296028980683802	0.307886412472731	0.243210143559957	0.16243396016971	0.194129529032494	0.159649022728143	0.110392442385909	0.145703043418819	0.11010220268095	-0.0680063723468592	0.205698749000926	0.0522462505229977	-0.0224889378494977	-0.210388411109942	0.167608433089015	-0.117364654503432	-0.0663547412330793	-0.100637090056798	-0.0757738427003128	-0.191210299716566	-0.147524225111794	-0.354833126627915	-0.417137893696949	-0.296762054843276	-0.252530844758781	-0.167797280279221	-0.133022286778476	0.413200307859178	0.243569521680809	0.129890477080863	-0.194122764087542	0.230035688391249	0.215431971493517	0.181861729553375	0.028550010054286	0.861177161503019
LOC118481678	0	grey	probable aquaporin PIP1-4	PIP	Ha9	XP_035832764.1	-0.209656363867024	-0.147093690336705	-0.184166981143513	-0.0641122403392513	-0.115754938550678	0.0572520913724781	-0.0659863761744513	0.0759706118982578	-0.0991906956180312	-0.0901703771695179	0.0407202978919463	-0.0220353456408777	-0.0928552687202141	0.0611114699684314	-0.00152075877737748	0.110029126788031	0.185619941184487	0.205671717877568	-0.101633972420623	-0.119795745148775	-0.0206788265162852	-0.0159925486643463	0.0525901251155719	0.157851356158743	0.143022964323428	0.121772229369575	0.189543840631547	0.0791555093963681	0.627313453297337	-0.198340983056249	0.219869944319328	-0.102975637083162	0.527185882994334	-0.070367113570755	0.666131013227637	0.152087676759434	0.348835210059494
LOC118479416	4	yellow	aquaporin TIP2-1-like	TIP	Ha9	XP_035833912.1	0.00187693348259049	-0.452378702248357	-0.204350215902224	0.287744088374263	-0.261233965901741	0.59308858478644	0.153094202713638	0.0527776868205167	-0.0358462012018514	-0.335118528428601	-0.0347003395258759	-0.0165578190068741	-0.311263895429611	0.298176677819535	-0.149722374237632	0.193555185506217	0.481936536332609	0.792347021762755	-0.675657193807421	-0.773471764760218	-0.0150727476876703	0.0947250915663389	-0.190709451289668	0.0864105657120652	0.4814630809987	0.333587586384965	0.372885574110938	0.247130662317288	0.124198801760965	-0.00923843830935667	0.954881859450293	-0.671557267038374	2.09782024095513e-06	-0.192585567077771	0.23381876826904	0.4029531794249	0.00993698121821905
LOC110884851	1	turquoise	probable aquaporin SIP2-1	SIP	Ha10	XP_021988248.1	-0.189964031457605	-0.148803598692527	0.130584113565248	-0.188368392766584	-0.0152157999379517	-0.0752570232689466	0.5175951938791	0.301450782982638	0.521858759549158	0.601375114542001	0.622856625161528	-0.744714775275319	-0.485653552910018	-0.625024414162762	-0.405381099220868	-0.314041825228399	-0.268966436077762	-0.229257557455889	0.0795805458432789	0.192706509769334	-0.251856964421918	0.197138806529416	0.349145848647106	0.333397366741962	0.0410784467927292	0.485024854884941	0.571016795719174	0.653977559656721	4.73311483326043e-06	-0.166512198961249	0.304461625882214	-0.142492908133154	0.380424210242694	0.345907897976267	0.0287914960193014	-0.604802649405666	3.57156619967028e-05
LOC110881936	0	grey	aquaporin-5	TIP	Ha10	XP_035834143.1	-0.158084809430877	0.1800017112211	0.0528540126200055	0.0467975050645339	-0.168966909384897	0.294572947930118	0.0965701805576561	0.401124456276451	-0.160482864917859	0.112874803670117	0.103414844034793	0.0559554621980702	-0.169252093020605	-0.151332192519889	-0.249911790415792	0.367628253119929	0.188965823109706	0.153780579432002	-0.209893133429819	-0.0646546690414203	-0.0764149171081527	0.128129080960508	-0.292214953337006	0.117436604633191	-0.153294853997273	-0.0523578055394773	-0.111682603899128	-0.103673968246795	0.524373141002345	-0.102709248237003	0.528260788876391	-0.166127616925016	0.305595780150023	-0.102709248237003	0.528260788876391	0.340281068696704	0.0316774667591306
LOC110886572	4	yellow	aquaporin TIP2-1	TIP	Ha10	XP_021990076.1	-0.269784015590187	-0.783239407597322	-0.381948489987722	-0.210908440457461	-0.722148835836781	0.479051319959609	0.283556335484088	0.0728792280684074	0.0454178043805595	-0.182624002333121	0.364561931317008	-0.365709129169913	-0.686397438698727	0.140336070142819	-0.207546888701085	-0.365241916872991	0.0548455970208967	0.663204285236894	-0.762990436176476	-0.710007534537418	-0.011615077013826	0.252042808915198	0.0381157507847153	0.177289157492121	0.728280838231394	0.776245297745967	0.596244658093986	0.668368980712544	2.44114188415324e-06	-0.228758495503541	0.1556587002328	-0.498776042852975	0.00105334875137174	-0.444666934624609	0.00404317958647546	0.125190877268163	0.441474926830845
LOC110890809	8	pink	aquaporin NIP1-1	NIP	Ha11	XP_021994152.1	0.0858339940554909	-0.0958375475238214	0.418767332653163	0.191706937739885	-0.436959941904974	0.758592266180575	0.796828334714523	0.807979557396683	0.332001859851137	0.395504095284874	0.409182895849371	-0.270071300377303	-0.787757210900787	-0.447629056773554	-0.774883281308506	-0.164033411459503	-0.289702197600926	0.169547979997541	-0.661369974893228	-0.405679504601902	-0.599955377920976	-0.0097681105536661	-0.300759178083988	-0.222101997651838	-0.079111342563119	0.400236187352776	0.341082105731579	0.565012808839946	0.000145632177669018	0.356662773408706	0.0238788020391737	-0.46521712928321	0.00248826633764759	-0.348370961990017	0.0275984398058038	-0.174208200874556	0.282330423625555
LOC110890906	1	turquoise	aquaporin PIP2-7	PIP	Ha11	XP_021994243.1;XP_035835916.1;XP_035835917.1;XP_035835918.1;XP_035835920.1;XP_035835921.1;XP_035835922.1;XP_035835923.1;XP_035835924.1;XP_035835925.1	-0.142365313240393	-0.398434642102203	-0.0458340415159897	0.12725779446228	-0.539278369732275	0.679033055013681	0.317168063565006	0.450890367957133	-0.122312920447859	-0.172587926754527	0.0648670422579752	0.000335784108863641	-0.518936733676911	0.105053750998774	-0.269361865197414	-0.113932347976717	0.104409095146671	0.562602364155515	-0.72702918255899	-0.617474906796119	-0.28958429833694	-0.0459448031619766	-0.202876852344651	0.0210563620472354	0.313238727014729	0.371037974083747	0.247469010461949	0.382743347901321	0.0147875319876461	0.0771679403606348	0.63601088041907	-0.48154093639324	0.00165574893869551	-0.532063709462112	0.000410014067846073	0.263136244422104	0.100900670719966
LOC110891299	0	grey	aquaporin TIP1-1	TIP	Ha11	XP_021994685.2	0.312796683630243	-0.0308488012857931	0.346098481193098	0.381767457966762	-0.120581791797116	0.57158614853289	0.434676774854223	0.456220085505979	0.0565865098390348	0.052786772005976	-0.0404726321642406	0.107519988525042	-0.381789138691345	-0.0843711328713772	-0.398358147328474	-0.153317725278435	-0.172988246752182	0.197992940084599	-0.428259227751857	-0.391345926256266	-0.407924758662722	-0.105680041589457	-0.157932334770198	-0.398725560878721	-0.0661477453025231	0.16397811775494	0.218737615777869	0.217415215839465	0.177775296737384	0.532151397934688	0.000408943158373755	-0.259735994423476	0.105546441765154	-0.422833823424598	0.00656306802333774	-0.0614189837932923	0.706555717765531
LOC110894233	1	turquoise	aquaporin TIP2-1	TIP	Ha12	XP_021997121.1	-0.0186354673506579	-0.557592596537292	-0.0591069685363215	0.134116339968838	-0.484892400116965	0.686563555811465	0.514277118302859	0.325603532259321	0.203632544348764	-0.0362208112185419	0.301004946294929	-0.291773157179926	-0.706530618674824	-0.00513061948134508	-0.450440368926161	-0.172516447993679	0.0814591867112665	0.641059061242173	-0.79426142359411	-0.763777993061862	-0.268490413765204	0.121404700253869	-0.103285766984195	-0.0156864121036451	0.467892304286397	0.637694716814996	0.640822969034931	0.628220993119811	1.42458402917918e-05	0.058668511001298	0.719149139347012	-0.667970613788042	2.48749449373618e-06	-0.334301032520624	0.035001345390748	0.0795646166444709	0.625529338181197
LOC110894830	0	grey	aquaporin PIP2-1	PIP	Ha12	XP_021997756.1	-0.234766602516102	0.207676768260379	0.0669651252162267	-0.342842836907231	0.150552531785676	-0.672183761294143	-0.121113920291561	0.0896426427079687	-0.14845033385393	0.367750288401638	0.125999801559247	-0.227025085520619	0.12290741023048	-0.416265839787631	0.196022827165605	-0.412206874606117	-0.431293323376212	-0.709733402818688	0.771628865100457	0.820487253152414	-0.007519199007813	0.0523072759396078	0.632294724864719	0.266018971247793	-0.258505310513251	0.0274363327392957	-0.0343748498334462	-0.0514841619163111	0.752383177795336	-0.0350299485529132	0.830087553003598	0.855658322722644	2.00866161018633e-12	-0.101430920016595	0.533433836255229	-0.54859290125712	0.000247238321696482
LOC110896719	0	grey	probable aquaporin TIP1-2	TIP	Ha12	XP_021999580.1	-0.242807211697345	-0.289341742836997	-0.25602071614668	-0.519496281892493	-0.356511318433182	-0.32817725885109	0.0156181104207525	-0.142565366261989	-0.0104630486637306	0.192613903383706	0.401772215284008	-0.461556262865447	-0.290106354601866	-0.225861126293472	0.0445758976735528	-0.53458100614361	-0.338982359639182	-0.19523482359687	0.150995473793557	0.237749639374557	0.261128439882101	0.431016617974431	0.429977131910421	0.254906650264329	0.305091791459407	0.522784088654274	0.309045604786516	0.265694547778449	0.0975095951323483	-0.237669229943371	0.139745099401172	0.415469296220525	0.00767489302701171	-0.139699640929154	0.389927802564865	-0.372272210410133	0.0180045971503733
LOC110895309	1	turquoise	probable aquaporin PIP2-8	PIP	Ha12	XP_021998290.1	-0.595305059310898	-0.783666052010412	-0.670607781148799	-0.422014579913288	-0.637827341302913	-0.00377442845933285	-0.173352634017005	-0.108465551594324	-0.333200714561762	-0.383581190720177	0.141850070645823	-0.225076472911493	-0.342914934736672	0.294369330441257	0.258372689065519	-0.374619232079121	0.206173957610621	0.544181433375035	-0.302663479928697	-0.347546624132547	0.161751690253562	0.215357626358421	0.438234185100059	0.526163839635007	0.777309331794087	0.688955688066461	0.50348178393712	0.393078598979339	0.012102936452716	-0.495417275833967	0.00115253981252561	-0.0428023442347012	0.793134995856001	-0.473718303510925	0.00201764965497367	0.188782969212794	0.243358165181252
LOC110897890	19	lightyellow	aquaporin PIP1-3	PIP	Ha13	XP_022000317.1	-0.214119653462212	-0.64753388970065	-0.486575670240726	0.259520968542744	-0.151832355746173	0.343165729875507	-0.185239686568997	-0.220723910114442	-0.164490686709158	-0.746382723312646	-0.380249187943824	0.223222375081581	-0.00602251588180563	0.694948322995767	0.288031183697042	0.132878143851281	0.70730764158587	0.927440381806726	-0.51595456937859	-0.799459427705139	0.0434537320515179	-0.189606903494279	0.0786466299918225	0.243433311661544	0.668933405154415	0.235708198413719	0.391389039423335	0.166793961809264	0.303632396059602	-0.220416946384218	0.17171577792401	-0.554671711514231	0.000203898249465766	-0.333505071528067	0.0354645566109375	0.578821333078885	9.12799079740718e-05
LOC110898014	1	turquoise	aquaporin TIP1-1	TIP	Ha13	XP_022000445.1	-0.0397459861098623	-0.415892809096653	0.092898249679654	-0.0506321151960667	-0.610567321910802	0.657856068432544	0.73371159848246	0.473389763698172	0.330250164776045	0.355972767311542	0.660117670772248	-0.593661774401051	-0.928835509219971	-0.390686250619973	-0.707964563913199	-0.268088320592366	-0.204609152211776	0.351933826000594	-0.747542602038673	-0.533538275932634	-0.237592377946334	0.357877612268947	-0.159276360035046	0.0177923768959706	0.310530155352183	0.724064360925958	0.620759910593803	0.733005490475247	7.51469922566566e-08	0.0707865037850812	0.664257929296879	-0.563423952406237	0.000153471685855249	-0.285309167964291	0.0743371857138865	-0.134923036688617	0.406496610277073
LOC110898128	0	grey	aquaporin SIP1-2	SIP	Ha13	XP_022000573.1	-0.34097163724551	-0.0513358564885066	-0.124270285186806	-0.312965026611	0.00861802882398864	-0.440627167594913	0.0160344633485123	-0.0270544704343669	0.177899499099083	0.277891978661696	0.265442571275193	-0.42846248127351	-0.0690574812037558	-0.355026107691406	0.0458161311308723	-0.219991917273597	-0.081770148229896	-0.302610495167741	0.408526966636867	0.43793540081187	0.0597367236061098	0.197939177858147	0.498424366547762	0.449388737916758	0.0584542390496357	0.267349549355713	0.252244624200829	0.178258695706897	0.271114312995674	-0.26249637419952	0.10176276256252	0.374989593150692	0.0171179357114703	0.194222668286018	0.229791276264906	-0.425902999803228	0.00614248631857105
LOC110898466	4	yellow	aquaporin TIP4-1	TIP	Ha13	XP_022000943.1	-0.172823336907782	-0.613241128752224	-0.277407304278791	-0.0360800598636749	-0.366510279466172	0.31918925515395	0.304092863582006	-0.0324268454069346	0.185076492511697	-0.0624986113506353	0.341246605874547	-0.458718078299263	-0.521600845602093	0.0439675114623131	-0.222829397936605	-0.124360396683669	0.20374614530906	0.568259951397068	-0.511305686372977	-0.580186504272068	0.0424084407274315	0.254861849017111	0.119271858162485	0.245287888567075	0.576047230411368	0.620793805164487	0.719678879825917	0.566997551159675	0.000136348176686106	-0.185892349570672	0.250782987532828	-0.544791446829741	0.000278388017762253	-0.185700203367821	0.251281853407498	0.0930469695109746	0.567958145554779
LOC110899589	0	grey	aquaporin PIP1-3	PIP	Ha13	XP_022002167.1	-0.291775391707456	-0.3533231144194	-0.264709698559691	-0.176576183533151	-0.315047003873388	0.0612154653966338	0.0158656454979272	0.0431418409484581	-0.0894483079192626	-0.0334815550934713	0.190792422097791	-0.221040485682557	-0.222568647171391	0.011124101936147	0.00497505496492276	-0.0546311272906171	0.144020476541803	0.24687665734907	-0.175687764127573	-0.136028751910377	-0.061897522467828	0.0715402955493523	0.152547402704973	0.294494359821111	0.314184438677798	0.360868098040237	0.362953860095226	0.192344557581009	0.234415714040165	-0.203542539092758	0.207766108229902	-0.134399190855737	0.408337897177466	0.0392982364082324	0.809744652198177	0.0127745438412944	0.937641551223815
LOC110899592	1	turquoise	aquaporin PIP1-3	PIP	Ha13	XP_022002168.1	-0.527212817273262	-0.496063750410967	-0.413265369339716	-0.472608971859968	-0.70799801512472	0.0748563490332943	0.0179817801066537	0.125359520908935	-0.124037024329415	-0.0755676606493017	0.305072235879926	-0.289230319648609	-0.465376082524062	-0.0201494653471513	-0.00707851993916243	-0.349139734080575	-0.0321778666321632	0.271226544192496	-0.319297058460292	-0.145369542844344	0.108344568159572	0.304919997638136	0.214355998810292	0.391099509445803	0.486893537477404	0.597977615128037	0.233994349664065	0.354688188624999	0.0247243716726391	-0.368347887358723	0.0193529756781949	0.0587506118868539	0.7187721478871	-0.437634363702091	0.00474213917819227	0.0566527633213412	0.728425442594808
LOC110899655	0	grey	probable aquaporin TIP-type	TIP	Ha13	XP_022002237.1	0.333444137235811	0.512688451599981	0.557237757389624	0.625270011756256	0.40992162665812	0.405087651805912	0.337254182488442	0.489099759865014	0.114851587124542	0.226548740046873	-0.156602017946157	0.201040198797261	-0.0104643482752813	-0.254325345730048	-0.41677637115654	0.42898998706631	0.119766375352885	-0.0301485475343502	-0.0594471815976687	-0.0654272088783917	-0.424612706107289	-0.23467026426133	-0.345537326093542	-0.260566147240955	-0.51297418879369	-0.347705046125898	-0.0721268887593821	-0.158315933845579	0.329213701061031	0.418692708733273	0.00716977451613829	-0.249491462877722	0.120529895054904	0.0587881827418825	0.718599651655897	0.0858949006839326	0.598196114467936
LOC110899654	0	grey	probable aquaporin TIP-type RB7-5A	TIP	Ha13	XP_022002236.1	0.223244416033524	0.382602044201551	0.434097188505885	0.632252856494421	0.44118222151955	0.351700286752654	0.279981586095601	0.401301759539018	0.179522988681653	0.125660681551194	-0.190460254817186	0.162914916702817	0.0366661235771811	-0.161652035277184	-0.328170591492248	0.48917482777603	0.300044060614653	0.093628294074391	-0.0501885298556142	-0.123662390601892	-0.398259694898029	-0.272291814367789	-0.239766245093477	-0.108198153223226	-0.387332669899052	-0.298539037603941	0.0432452700700501	-0.123154558679341	0.448997157121297	0.296969718169377	0.0627623939781815	-0.321920744239162	0.0427929619128391	0.116306323785253	0.474799729451007	0.144389920180571	0.374048593206941
LOC110899653	0	grey	probable aquaporin TIP-type RB7-5A	TIP	Ha13	XP_022002235.1	-0.0166466575957076	0.210928253083043	0.0543956155910523	0.463568662622958	0.36902839986446	0.160960857169654	-0.13536096700575	0.15122118371663	-0.175202517422704	-0.245427752470851	-0.408574675454613	0.348546281583298	0.265317569593807	0.178096432094798	0.0703528825435416	0.53208667741215	0.550846764930631	0.280622929443799	0.0306306221600267	-0.13696161470543	-0.129379895248923	-0.239422313909676	-0.109390180972507	0.118365715289191	-0.136770339506396	-0.314340365683658	-0.0427035431710328	-0.277437507852305	0.0830537990436997	-0.00551805126603593	0.973042390240272	-0.183031965476917	0.258278062404527	-0.000233180854126947	0.99886062224574	0.409397657376295	0.00870980745907154
LOC110899667	0	grey	probable aquaporin TIP-type RB7-5A	TIP	Ha13	XP_022002249.1	-0.13004453294849	0.172611553115449	0.0847277345737174	0.46803177696437	0.344478749062092	0.122908155303956	-0.155603745372684	0.289271292971917	-0.239678440883258	-0.299922775824708	-0.527211117547142	0.448496784577459	0.296211661845837	0.211068416856139	0.168557411212511	0.386919654413191	0.484607110248957	0.21602364313294	0.0962065316581283	-0.0559107355493347	-0.335905536423903	-0.478414297591201	0.0337075092662321	0.142404636775422	-0.175331585854923	-0.335436968992214	-0.0927045555207649	-0.253610527242811	0.114324311309436	0.0674520899639582	0.679204856635009	-0.0369668856756524	0.820841608720993	-0.187658966228726	0.246227448346604	0.334474136348507	0.0349012663687131
LOC110908730	0	grey	aquaporin SIP1-2	SIP	Ha14	XP_022009396.1	-0.0691059016279671	-0.102590166826601	0.126098824694495	-0.169745992227079	-0.194891776181838	-0.0499205543317931	0.168811873996143	0.301541678397803	-0.189302076984856	0.250743850701549	0.16188761896352	-0.231106941216739	-0.280630292715444	-0.323323756145856	-0.0489698704751623	-0.616588144374912	-0.48570790558732	-0.315693077196757	0.128261303555871	0.272656274357544	-0.152938400813242	0.0817142250297988	0.363698466601222	0.0545709044967975	0.0026560728991824	0.306427474229685	0.104986228642801	0.285648709587246	0.073978008996747	0.245512385037968	0.126761643820304	0.39914254008636	0.0107299328136272	-0.369472063300796	0.0189583320501301	-0.51621561939962	0.000650285728629054
LOC110905693	0	grey	probable aquaporin NIP-type	NIP	Ha14	XP_022006941.1	0.1303088345757	0.370098057206445	0.159170855909231	-0.170398343359715	0.185981311286529	-0.379791900986038	-0.154883953739807	-0.0935589532298325	-0.105692433589155	0.224962542981057	-0.00958613438313759	0.0602813960619599	0.249002930211504	-0.173976441698535	0.127843097441612	-0.134540084827592	-0.354600296958091	-0.537190914751342	0.443143871882666	0.518016030261339	0.0715810935791904	0.0061548141159816	0.0562634615456148	-0.134623825548096	-0.326179390012109	-0.246911309768251	-0.31081628009981	-0.265154416972553	0.0982181647749684	0.07136239878075	0.661689140888791	0.444017187583937	0.0041037580569848	0.26472594246311	0.0987830604812383	-0.280353730173553	0.079736344009085
LOC110904303	4	yellow	aquaporin PIP2-2	PIP	Ha14	XP_022005838.1	-0.379390847231714	-0.74342646872891	-0.708725793544419	-0.0707743828212485	-0.0626704278573616	-0.14134107910088	-0.406051718792257	-0.554995858356278	-0.12539404142381	-0.690808590487178	-0.255498510687635	0.0142597597048013	0.154448563587412	0.677223542230245	0.545853031175914	-0.0202499871534092	0.634120279588995	0.699303309746377	-0.143656594642634	-0.477708478941311	0.257761803828899	-0.0965305854943685	0.417627811205884	0.475697247305532	0.778276934844119	0.307094614675203	0.479699750023288	0.1787202426717	0.269855126539119	-0.510235110045654	0.00076947411649789	-0.293092673518956	0.0664403130116878	-0.0556390655910102	0.733104958901033	0.368732863293387	0.0192170608974175
LOC110904457	10	purple	probable aquaporin PIP2-4	PIP	Ha14	XP_022005993.1	0.272822641064216	0.077307564189436	0.10973952891468	0.785577260004516	0.420340840887001	0.463240660133035	-0.0612099087727615	0.0527098233757756	-0.0397670521187732	-0.485156771982332	-0.617287573121024	0.55471323306114	0.308059833276464	0.475674398061708	0.0367234714421011	0.68880020780265	0.736643961999072	0.611934297059472	-0.288432949157093	-0.573978709759647	-0.230074463528342	-0.444805075982287	-0.326095483689744	-0.158578303312006	-0.0474397745590378	-0.394272987838744	0.0129983623718977	-0.291773210827121	0.0677301536136641	0.254946465448522	0.112364408133925	-0.601321371153974	4.06936766674012e-05	0.0774358477838817	0.634835694324526	0.567300137628139	0.000134980747873031
LOC110904450	20	royalblue	probable aquaporin PIP2-4	PIP	Ha14	XP_022005989.1	0.347414985824911	0.395883663338487	0.522298643921911	0.783669007759416	0.541754466028139	0.409718028422958	0.302923465837128	0.466497487480385	0.192093745754263	0.0702637205436418	-0.334285891247397	0.283647417814732	0.0925534227708703	-0.107492647913864	-0.307386579416673	0.483185480416072	0.30116363421406	0.118379661157054	-0.0526142887746511	-0.179582397375479	-0.495134803175207	-0.389830833481073	-0.228206128365661	-0.224430003826845	-0.431192027057399	-0.359883673991788	0.0369113771942858	-0.128369278068438	0.429873511084788	0.474506413523364	0.0019782773903825	-0.375249812214546	0.0170349914425853	0.150487201437218	0.353990139843897	0.0759948934781775	0.641166827413778
LOC110904451	20	royalblue	probable aquaporin PIP2-4	PIP	Ha14	XP_022005990.1	0.351588366300956	0.252326507343273	0.474926579135483	0.778322110113848	0.423691499192511	0.519628749589864	0.362528991583048	0.445023307063706	0.248895289104391	0.0172061182615604	-0.281106235404587	0.244348454115647	-0.0173124234052238	-0.0477634978728802	-0.362855293827862	0.439302097680393	0.309358924860245	0.249832324232703	-0.21730453706031	-0.350584435562724	-0.543626604378777	-0.406779510810907	-0.270680373288591	-0.266530070908354	-0.309493808367562	-0.242853035463177	0.124674149134352	-0.0323287538398399	0.843019208255793	0.464575527929103	0.00252740895916276	-0.482289759013455	0.00162431545084306	0.0632736900228475	0.698106770560383	0.121948831635566	0.453483841664649
LOC110868884	4	yellow	probable aquaporin PIP2-5	PIP	Ha14	XP_021973843.1	-0.43919172180407	-0.870631374027983	-0.581930053029512	-0.175062891631246	-0.625196395046712	0.340882444610022	0.0480044858551958	-0.10035729612233	-0.0793904737609596	-0.440811688096938	0.140336358617913	-0.246450964712914	-0.471244341521318	0.362959257032663	0.0613450834842393	-0.245406159285797	0.357279874065941	0.811887441049651	-0.65758498215235	-0.722424177059169	0.112864714104894	0.182027187295331	0.181268697880498	0.402355181514452	0.856376170647198	0.704421499882796	0.599525260718712	0.54104746121731	0.000312470251647439	-0.377165601245106	0.0164346928490203	-0.46724606156269	0.00236796531139608	-0.454165038975802	0.00324247689937668	0.306873166116101	0.0540980795959539
LOC110904925	0	grey	probable aquaporin PIP1-4	PIP	Ha14	XP_022006482.1	0.18762380893753	0.16828195117961	0.268426280750919	0.66250905220759	0.647393530119537	0.127985968059998	0.118118721538905	0.194528148354977	0.190281451995942	-0.105170003569313	-0.383337649363389	0.236614120001018	0.236918628253667	0.0952766825235984	-0.0402319262056035	0.377728781230597	0.401052719329781	0.182894440258177	0.12134879989535	-0.177451713452289	-0.388049782349762	-0.476940587529233	0.0852831475066649	-0.0571234658162398	-0.226650056577299	-0.302899183071241	0.220238839848882	-0.0461974389633213	0.777127463544688	0.208437282651506	0.196807189492165	-0.321556389311103	0.0430420014269781	0.114450603325778	0.481923698842652	0.120434913679073	0.459151565533786
LOC110906290	3	brown	probable aquaporin TIP5-1	TIP	Ha14	XP_022007155.1	-0.329343654558324	-0.329717607583681	-0.560679134814066	-0.094605931054145	-0.201267643284345	-0.104942053660058	-0.591764979039801	-0.352042076794584	-0.537938522506979	-0.685785798985735	-0.456400318864088	0.378906688485517	0.292116510242934	0.618437475019871	0.573260604888498	0.102393940443346	0.511056940864024	0.469640997379417	-0.0555641773751188	-0.209875439662056	0.294017120764353	-0.0587068828707741	0.181418381759624	0.317782357302102	0.439761667522902	0.00581394602493744	-0.0881046073834786	-0.258406618173869	0.10740641210494	-0.31898993382456	0.044829683806003	0.0906288286350697	0.578102900562217	-0.255050153804698	0.112213361110805	0.485781598959658	0.00148458884958097
LOC110911072	10	purple	aquaporin NIP2-1	NIP	Ha15	XP_022011339.1	-0.511753109880947	-0.406553762908425	-0.686215002746053	-0.030476397098265	0.0752903715967093	-0.329248494996201	-0.708401762396068	-0.493257321853723	-0.35778452864522	-0.81420179223781	-0.577823215870327	0.378256547139708	0.525005645640789	0.761559122384901	0.778443891543729	0.256023218987601	0.782509371284202	0.538360014787259	0.135472222204811	-0.186011985033355	0.275683567167946	-0.287229733612819	0.364346181644638	0.528104993638545	0.485511188024341	-0.109989871313795	0.00972013541193852	-0.266968745811737	0.0958535804808533	-0.53547838198599	0.000370117707776026	0.0194499265058156	0.905178247937548	-0.108316880022593	0.505862050772938	0.587702430122809	6.68334864615473e-05
LOC110886457	14	cyan	aquaporin NIP2-1	NIP	Ha15	XP_021989956.1	0.432215924213554	0.541518737256641	0.274158850997424	0.387878574226782	0.433916444479594	0.14527475078252	-0.0226222253076043	-0.0919470356762913	0.0694916315648178	0.111509565932422	-0.0869166183597443	0.208871187991661	0.288444328048417	-0.0242446670882432	-0.207914108748783	0.807325494829151	0.3211549471882	0.0176575858154811	0.0325099255605953	-0.0418750506757291	0.178871226691549	0.112360821540729	-0.5496371424761	-0.252711020886998	-0.420327858125739	-0.530122078729536	-0.284649866937232	-0.509578549426818	0.000783676864184109	0.143151728237306	0.378202773392537	-0.306368441738158	0.0545151376357806	0.452225422626715	0.00339366843681773	0.3988883027549	0.0107847049295983
LOC110911125	5	green	aquaporin NIP2-1	NIP	Ha15	XP_022011398.1	-0.350519045559051	-0.0767527842111373	0.162024747124912	-0.440256710222177	-0.200244013309118	-0.240272352035587	0.512858627959396	0.43071171011349	0.452962746203847	0.721543163047029	0.709475767569048	-0.764989060536136	-0.551906159740672	-0.779087478927197	-0.384864692361443	-0.585971427900855	-0.595400056290738	-0.527581843169064	0.233326578829802	0.464746303803423	-0.242425360877333	0.225783450290315	0.46320132432998	0.312323126325403	-0.0773625552315545	0.503990079477506	0.408894385719406	0.649572108587172	5.75662728601171e-06	-0.158820032097549	0.327656229363584	0.289025831909791	0.0704792544509012	-0.0299294333945867	0.854539959953597	-0.739020308915291	5.16694889597664e-08
LOC110911761	21	darkred	aquaporin NIP1-1	NIP	Ha15	XP_022012102.1	0.0903058119175873	0.318456019389909	0.492398241202589	0.251122286013996	-0.0534940548917408	0.470974809254356	0.568348419060432	0.806633471116957	0.151943421437035	0.514586280725107	0.289371238786728	-0.168096325103881	-0.450130173420909	-0.579756194328683	-0.655600704863783	0.172734345697676	-0.140125255528198	-0.08631869083315	-0.207908025054923	0.00864680769844614	-0.460965323559018	0.0613339069319728	-0.255070734769301	-0.0655595995104177	-0.393495986406595	0.0674102296594064	0.100558259380183	0.191472493279741	0.236584345592308	0.25629644535127	0.110409841907845	-0.199578277737202	0.21694774454557	-0.0894789614131617	0.582955423552255	-0.115360827537024	0.478422463685925
LOC110914202	0	grey	nodulin-26	NIP	Ha15	XP_022014704.1	-0.0827182081658946	-0.275348958486995	-0.249345349174676	0.052038609309542	0.0134989973842412	0.000923678289743778	-0.174178916867533	-0.233325227991634	-0.0584875924519101	-0.372049076853677	-0.211831001435705	0.124064277020204	0.110936192756562	0.383306397533992	0.254331053744311	-0.013023084859121	0.250822403645855	0.317312127708712	-0.110257185311815	-0.267705175564904	0.135274653297765	-0.105363496337592	0.0847360591379119	0.0924905746549226	0.302086407486509	0.0270434282349832	0.020748577246511	0.0253147121144666	0.876780238871815	-0.159040956671595	0.326975105638936	-0.120855401850973	0.457573555631681	-0.159040956671595	0.326975105638937	0.243947222329178	0.129277757757659
